Torino 9 10 11 85 418065
Torino 9 10 12 90 418066
Torino 9 10 13 69 418067
Torino 9 10 14 63 418068
Torino 9 10 15 88 418069
Torino 9 10 16 73 418070
Torino 9 10 17 96 418071
Torino 9 10 18 113 418072
Torino 9 10 19 117 418073
Torino 9 10 20 88 418074
Torino 9 10 21 67 418075
Torino 9 10 22 63 418076
Torino 9 10 23 72 418077
Torino 9 11 0 39 418078
Torino 9 11 1 17 418079
Torino 9 11 2 9 418080
Torino 9 11 3 8 418081
Torino 9 11 4 10 418082
Torino 9 11 5 25 418083
Torino 9 11 6 39 418084
Torino 9 11 7 90 418085
Torino 9 11 8 156 418086
Torino 9 11 9 147 418087
Torino 9 11 10 95 418088
Torino 9 11 11 116 418089
Torino 9 11 12 137 418090
Torino 9 11 13 138 418091
Torino 9 11 14 148 418092
Torino 9 11 15 106 418093
Torino 9 11 16 137 418094
Torino 9 11 17 154 418095
Torino 9 11 18 176 418096
Torino 9 11 19 169 418097
Torino 9 11 20 136 418098
Torino 9 11 21 83 418099
Torino 9 11 22 91 418100
Torino 9 11 23 69 418101
Torino 9 12 0 41 418102
Torino 9 12 1 22 418103
Torino 9 12 2 14 418104
Torino 9 12 3 8 418105
Torino 9 12 4 10 418106
Torino 9 12 5 13 418107
Torino 9 12 6 58 418108
Torino 9 12 7 101 418109
Torino 9 12 8 162 418110
Torino 9 12 9 150 418111
Torino 9 12 10 114 418112
Torino 9 12 11 110 418113
Torino 9 12 12 138 418114
Torino 9 12 13 130 418115
Torino 9 12 14 144 418116
Torino 9 12 15 127 418117
Torino 9 12 16 143 418118
Torino 9 12 17 135 418119
Torino 9 12 18 176 418120
Torino 9 12 19 176 418121
Torino 9 12 20 155 418122
Torino 9 12 21 75 418123
Torino 9 12 22 119 418124
Torino 9 12 23 82 418125
Torino 9 13 0 59 418126
Torino 9 13 1 26 418127
Torino 9 13 2 12 418128
Torino 9 13 3 3 418129
Torino 9 13 4 8 418130
Torino 9 13 5 19 418131
Torino 9 13 6 41 418132
Torino 9 13 7 108 418133
Torino 9 13 8 205 418134
Torino 9 13 9 150 418135
Torino 9 13 10 100 418136
Torino 9 13 11 128 418137
Torino 9 13 12 157 418138
Torino 9 13 13 133 418139
Torino 9 13 14 125 418140
Torino 9 13 15 131 418141
Torino 9 13 16 145 418142
Torino 9 13 17 152 418143
Torino 9 13 18 170 418144
Torino 9 13 19 165 418145
Torino 9 13 20 139 418146
Torino 9 13 21 98 418147
Torino 9 13 22 96 418148
Torino 9 13 23 80 418149
Torino 9 14 0 63 418150
Torino 9 14 1 30 418151
Torino 9 14 2 16 418152
Torino 9 14 3 6 418153
Torino 9 14 4 7 418154
Torino 9 14 5 21 418155
Torino 9 14 6 45 418156
Torino 9 14 7 95 418157
Torino 9 14 8 160 418158
Torino 9 14 9 148 418159
Torino 9 14 10 116 418160
Torino 9 14 11 118 418161
Torino 9 14 12 160 418162
Torino 9 14 13 132 418163
Torino 9 14 14 141 418164
Torino 9 14 15 128 418165
Torino 9 14 16 136 418166
Torino 9 14 17 157 418167
Torino 9 14 18 171 418168
Torino 9 14 19 174 418169
Torino 9 14 20 136 418170
Torino 9 14 21 103 418171
Torino 9 14 22 102 418172
Torino 9 14 23 85 418173
Torino 9 15 0 64 418174
Torino 9 15 1 34 418175
Torino 9 15 2 17 418176
Torino 9 15 3 9 418177
Torino 9 15 4 8 418178
Torino 9 15 5 19 418179
Torino 9 15 6 48 418180
Torino 9 15 7 103 418181
Torino 9 15 8 167 418182
Torino 9 15 9 134 418183
Torino 9 15 10 100 418184
Torino 9 15 11 124 418185
Torino 9 15 12 145 418186
Torino 9 15 13 145 418187
Torino 9 15 14 152 418188
Torino 9 15 15 161 418189
Torino 9 15 16 147 418190
Torino 9 15 17 162 418191
Torino 9 15 18 184 418192
Torino 9 15 19 172 418193
Torino 9 15 20 129 418194
Torino 9 15 21 110 418195
Torino 9 15 22 95 418196
Torino 9 15 23 110 418197
Torino 9 16 0 88 418198
Torino 9 16 1 76 418199
Torino 9 16 2 38 418200
Torino 9 16 3 33 418201
Torino 9 16 4 25 418202
Torino 9 16 5 14 418203
Torino 9 16 6 39 418204
Torino 9 16 7 37 418205
Torino 9 16 8 81 418206
Torino 9 16 9 104 418207
Torino 9 16 10 115 418208
Torino 9 16 11 127 418209
Torino 9 16 12 121 418210
Torino 9 16 13 110 418211
Torino 9 16 14 120 418212
Torino 9 16 15 111 418213
Torino 9 16 16 102 418214
Torino 9 16 17 114 418215
Torino 9 16 18 130 418216
Torino 9 16 19 144 418217
Torino 9 16 20 146 418218
Torino 9 16 21 100 418219
Torino 9 16 22 108 418220
Torino 9 16 23 111 418221
Torino 9 17 0 54 418222
Torino 9 17 1 60 418223
Torino 9 17 2 51 418224
Torino 9 17 3 35 418225
Torino 9 17 4 17 418226
Torino 9 17 5 26 418227
Torino 9 17 6 16 418228
Torino 9 17 7 19 418229
Torino 9 17 8 28 418230
Torino 9 17 9 58 418231
Torino 9 17 10 84 418232
Torino 9 17 11 99 418233
Torino 9 17 12 105 418234
Torino 9 17 13 95 418235
Torino 9 17 14 88 418236
Torino 9 17 15 87 418237
Torino 9 17 16 142 418238
Torino 9 17 17 130 418239
Torino 9 17 18 125 418240
Torino 9 17 19 109 418241
Torino 9 17 20 93 418242
Torino 9 17 21 83 418243
Torino 9 17 22 68 418244
Torino 9 17 23 65 418245
Torino 9 18 0 31 418246
Torino 9 18 1 20 418247
Torino 9 18 2 9 418248
Torino 9 18 3 5 418249
Torino 9 18 4 16 418250
Torino 9 18 5 18 418251
Torino 9 18 6 50 418252
Torino 9 18 7 95 418253
Torino 9 18 8 172 418254
Torino 9 18 9 130 418255
Torino 9 18 10 106 418256
Torino 9 18 11 100 418257
Torino 9 18 12 124 418258
Torino 9 18 13 118 418259
Torino 9 18 14 108 418260
Torino 9 18 15 123 418261
Torino 9 18 16 138 418262
Torino 9 18 17 156 418263
Torino 9 18 18 168 418264
Torino 9 18 19 177 418265
Torino 9 18 20 148 418266
Torino 9 18 21 107 418267
Torino 9 18 22 86 418268
Torino 9 18 23 71 418269
Torino 9 19 0 55 418270
Torino 9 19 1 25 418271
Torino 9 19 2 2 418272
Torino 9 19 3 2 418273
Torino 9 19 4 10 418274
Torino 9 19 5 18 418275
Torino 9 19 6 56 418276
Torino 9 19 7 110 418277
Torino 9 19 8 208 418278
Torino 9 19 9 135 418279
Torino 9 19 10 118 418280
Torino 9 19 11 104 418281
Torino 9 19 12 122 418282
Torino 9 19 13 150 418283
Torino 9 19 14 133 418284
Torino 9 19 15 155 418285
Torino 9 19 16 125 418286
Torino 9 19 17 174 418287
Torino 9 19 18 206 418288
Torino 9 19 19 164 418289
Torino 9 19 20 127 418290
Torino 9 19 21 99 418291
Torino 9 19 22 99 418292
Torino 9 19 23 83 418293
Torino 9 20 0 52 418294
Torino 9 20 1 25 418295
Torino 9 20 2 14 418296
Torino 9 20 3 4 418297
Torino 9 20 4 11 418298
Torino 9 20 5 19 418299
Torino 9 20 6 44 418300
Torino 9 20 7 123 418301
Torino 9 20 8 196 418302
Torino 9 20 9 143 418303
Torino 9 20 10 115 418304
Torino 9 20 11 103 418305
Torino 9 20 12 105 418306
Torino 9 20 13 134 418307
Torino 9 20 14 140 418308
Torino 9 20 15 109 418309
Torino 9 20 16 151 418310
Torino 9 20 17 158 418311
Torino 9 20 18 174 418312
Torino 9 20 19 145 418313
Torino 9 20 20 118 418314
Torino 9 20 21 101 418315
Torino 9 20 22 108 418316
Torino 9 20 23 89 418317
Torino 9 21 0 61 418318
Torino 9 21 1 24 418319
Torino 9 21 2 17 418320
Torino 9 21 3 4 418321
Torino 9 21 4 9 418322
Torino 9 21 5 17 418323
Torino 9 21 6 43 418324
Torino 9 21 7 96 418325
Torino 9 21 8 176 418326
Torino 9 21 9 147 418327
Torino 9 21 10 115 418328
Torino 9 21 11 110 418329
Torino 9 21 12 142 418330
Torino 9 21 13 152 418331
Torino 9 21 14 142 418332
Torino 9 21 15 113 418333
Torino 9 21 16 133 418334
Torino 9 21 17 140 418335
Torino 9 21 18 162 418336
Torino 9 21 19 179 418337
Torino 9 21 20 143 418338
Torino 9 21 21 115 418339
Torino 9 21 22 108 418340
Torino 9 21 23 87 418341
Torino 9 22 0 55 418342
Torino 9 22 1 40 418343
Torino 9 22 2 12 418344
Torino 9 22 3 7 418345
Torino 9 22 4 13 418346
Torino 9 22 5 21 418347
Torino 9 22 6 44 418348
Torino 9 22 7 107 418349
Torino 9 22 8 174 418350
Torino 9 22 9 149 418351
Torino 9 22 10 97 418352
Torino 9 22 11 107 418353
Torino 9 22 12 146 418354
Torino 9 22 13 118 418355
Torino 9 22 14 147 418356
Torino 9 22 15 128 418357
Torino 9 22 16 160 418358
Torino 9 22 17 176 418359
Torino 9 22 18 173 418360
Torino 9 22 19 169 418361
Torino 9 22 20 150 418362
Torino 9 22 21 122 418363
Torino 9 22 22 112 418364
Torino 9 22 23 105 418365
Torino 9 23 0 85 418366
Torino 9 23 1 59 418367
Torino 9 23 2 43 418368
Torino 9 23 3 25 418369
Torino 9 23 4 28 418370
Torino 9 23 5 23 418371
Torino 9 23 6 32 418372
Torino 9 23 7 32 418373
Torino 9 23 8 65 418374
Torino 9 23 9 109 418375
Torino 9 23 10 148 418376
Torino 9 23 11 131 418377
Torino 9 23 12 157 418378
Torino 9 23 13 103 418379
Torino 9 23 14 120 418380
Torino 9 23 15 160 418381
Torino 9 23 16 166 418382
Torino 9 23 17 187 418383
Torino 9 23 18 196 418384
Torino 9 23 19 198 418385
Torino 9 23 20 167 418386
Torino 9 23 21 100 418387
Torino 9 23 22 128 418388
Torino 9 23 23 146 418389
Torino 9 24 0 107 418390
Torino 9 24 1 70 418391
Torino 9 24 2 45 418392
Torino 9 24 3 30 418393
Torino 9 24 4 14 418394
Torino 9 24 5 15 418395
Torino 9 24 6 13 418396
Torino 9 24 7 19 418397
Torino 9 24 8 31 418398
Torino 9 24 9 57 418399
Torino 9 24 10 61 418400
Torino 9 24 11 80 418401
Torino 9 24 12 88 418402
Torino 9 24 13 68 418403
Torino 9 24 14 69 418404
Torino 9 24 15 88 418405
Torino 9 24 16 93 418406
Torino 9 24 17 98 418407
Torino 9 24 18 102 418408
Torino 9 24 19 116 418409
Torino 9 24 20 99 418410
Torino 9 24 21 62 418411
Torino 9 24 22 72 418412
Torino 9 24 23 56 418413
Torino 9 25 0 40 418414
Torino 9 25 1 14 418415
Torino 9 25 2 10 418416
Torino 9 25 3 6 418417
Torino 9 25 4 13 418418
Torino 9 25 5 21 418419
Torino 9 25 6 44 418420
Torino 9 25 7 101 418421
Torino 9 25 8 173 418422
Torino 9 25 9 127 418423
Torino 9 25 10 102 418424
Torino 9 25 11 91 418425
Torino 9 25 12 117 418426
Torino 9 25 13 121 418427
Torino 9 25 14 123 418428
Torino 9 25 15 122 418429
Torino 9 25 16 131 418430
Torino 9 25 17 140 418431
Torino 9 25 18 166 418432
Torino 9 25 19 160 418433
Torino 9 25 20 131 418434
Torino 9 25 21 90 418435
Torino 9 25 22 87 418436
Torino 9 25 23 88 418437
Torino 9 26 0 39 418438
Torino 9 26 1 21 418439
Torino 9 26 2 9 418440
Torino 9 26 3 5 418441
Torino 9 26 4 15 418442
Torino 9 26 5 24 418443
Torino 9 26 6 41 418444
Torino 9 26 7 99 418445
Torino 9 26 8 196 418446
Torino 9 26 9 154 418447
Torino 9 26 10 102 418448
Torino 9 26 11 102 418449
Torino 9 26 12 121 418450
Torino 9 26 13 143 418451
Torino 9 26 14 126 418452
Torino 9 26 15 126 418453
Torino 9 26 16 136 418454
Torino 9 26 17 164 418455
Torino 9 26 18 135 418456
Torino 9 26 19 121 418457
Torino 9 26 20 110 418458
Torino 9 26 21 74 418459
Torino 9 26 22 71 418460
Torino 9 26 23 64 418461
Torino 9 27 0 57 418462
Torino 9 27 1 34 418463
Torino 9 27 2 12 418464
Torino 9 27 3 16 418465
Torino 9 27 4 11 418466
Torino 9 27 5 24 418467
Torino 9 27 6 44 418468
Torino 9 27 7 104 418469
Torino 9 27 8 172 418470
Torino 9 27 9 139 418471
Torino 9 27 10 130 418472
Torino 9 27 11 102 418473
Torino 9 27 12 134 418474
Torino 9 27 13 152 418475
Torino 9 27 14 161 418476
Torino 9 27 15 144 418477
Torino 9 27 16 145 418478
Torino 9 27 17 174 418479
Torino 9 27 18 192 418480
Torino 9 27 19 155 418481
Torino 9 27 20 127 418482
Torino 9 27 21 99 418483
Torino 9 27 22 118 418484
Torino 9 27 23 98 418485
Torino 9 28 0 57 418486
Torino 9 28 1 27 418487
Torino 9 28 2 12 418488
Torino 9 28 3 9 418489
Torino 9 28 4 13 418490
Torino 9 28 5 23 418491
Torino 9 28 6 41 418492
Torino 9 28 7 102 418493
Torino 9 28 8 179 418494
Torino 9 28 9 149 418495
Torino 9 28 10 117 418496
Torino 9 28 11 108 418497
Torino 9 28 12 137 418498
Torino 9 28 13 140 418499
Torino 9 28 14 145 418500
Torino 9 28 15 126 418501
Torino 9 28 16 159 418502
Torino 9 28 17 174 418503
Torino 9 28 18 197 418504
Torino 9 28 19 181 418505
Torino 9 28 20 143 418506
Torino 9 28 21 138 418507
Torino 9 28 22 95 418508
Torino 9 28 23 90 418509
Torino 9 29 0 76 418510
Torino 9 29 1 41 418511
Torino 9 29 2 23 418512
Torino 9 29 3 7 418513
Torino 9 29 4 21 418514
Torino 9 29 5 17 418515
Torino 9 29 6 28 418516
Torino 9 29 7 113 418517
Torino 9 29 8 192 418518
Torino 9 29 9 164 418519
Torino 9 29 10 122 418520
Torino 9 29 11 131 418521
Torino 9 29 12 149 418522
Torino 9 29 13 159 418523
Torino 9 29 14 156 418524
Torino 9 29 15 149 418525
Torino 9 29 16 173 418526
Torino 9 29 17 165 418527
Torino 9 29 18 158 418528
Torino 9 29 19 152 418529
Torino 9 29 20 164 418530
Torino 9 29 21 106 418531
Torino 9 29 22 111 418532
Torino 9 29 23 125 418533
Torino 9 30 0 113 418534
Torino 9 30 1 77 418535
Torino 9 30 2 56 418536
Torino 9 30 3 27 418537
Torino 9 30 4 20 418538
Torino 9 30 5 22 418539
Torino 9 30 6 41 418540
Torino 9 30 7 33 418541
Torino 9 30 8 73 418542
Torino 9 30 9 93 418543
Torino 9 30 10 106 418544
Torino 9 30 11 138 418545
Torino 9 30 12 134 418546
Torino 9 30 13 126 418547
Torino 9 30 14 140 418548
Torino 9 30 15 132 418549
Torino 9 30 16 144 418550
Torino 9 30 17 119 418551
Torino 9 30 18 131 418552
Torino 9 30 19 159 418553
Torino 9 30 20 117 418554
Torino 9 30 21 120 418555
Torino 9 30 22 114 418556
Torino 9 30 23 119 418557
