MongoDB shell version: 3.2.18
connecting to: bigdatadb.polito.it/carsharing
2018-02-02T18:10:06.908+0100 W NETWORK  [thread1] SSL peer certificate validation failed: self signed certificate
0 , 0 , 317
0 , 1 , 118
0 , 2 , 173
0 , 3 , 45
0 , 4 , 129
0 , 5 , 80
0 , 6 , 58
0 , 7 , 78
0 , 8 , 79
0 , 9 , 57
0 , 10 , 28
0 , 11 , 38
0 , 12 , 27
0 , 13 , 11
0 , 14 , 0
0 , 15 , 14
0 , 16 , 25
0 , 17 , 21
0 , 18 , 18
0 , 19 , 16
0 , 20 , 13
0 , 21 , 16
0 , 22 , 54
1 , 0 , 146
1 , 1 , 8
1 , 2 , 55
1 , 3 , 7
1 , 4 , 9
1 , 5 , 9
1 , 6 , 27
1 , 7 , 24
1 , 8 , 24
1 , 9 , 27
1 , 10 , 8
1 , 11 , 6
1 , 12 , 7
1 , 13 , 2
1 , 14 , 0
1 , 15 , 1
1 , 16 , 3
1 , 17 , 8
1 , 18 , 0
1 , 19 , 9
1 , 20 , 5
1 , 21 , 2
1 , 22 , 26
2 , 0 , 347
2 , 1 , 71
2 , 2 , 76
2 , 3 , 29
2 , 4 , 144
2 , 5 , 48
2 , 6 , 38
2 , 7 , 27
2 , 8 , 72
2 , 9 , 34
2 , 10 , 15
2 , 11 , 27
2 , 12 , 20
2 , 13 , 13
2 , 14 , 0
2 , 15 , 12
2 , 16 , 8
2 , 17 , 8
2 , 18 , 1
2 , 19 , 2
2 , 20 , 22
2 , 21 , 7
2 , 22 , 33
3 , 0 , 174
3 , 1 , 35
3 , 2 , 110
3 , 3 , 25
3 , 4 , 150
3 , 5 , 45
3 , 6 , 25
3 , 7 , 11
3 , 8 , 53
3 , 9 , 64
3 , 10 , 20
3 , 11 , 23
3 , 12 , 93
3 , 13 , 33
3 , 14 , 0
3 , 15 , 25
3 , 16 , 4
3 , 17 , 2
3 , 18 , 3
3 , 19 , 0
3 , 20 , 2
3 , 21 , 3
3 , 22 , 29
4 , 0 , 228
4 , 1 , 40
4 , 2 , 136
4 , 3 , 55
