NYC 43 3
NYC 44 56
NYC 45 638
NYC 46 1609
NYC 47 2042
NYC 48 1854
NYC 49 1399
NYC 50 1059
NYC 51 725
NYC 52 530
NYC 53 352
NYC 54 1065
NYC 55 590
NYC 56 542
NYC 57 863
NYC 58 64
NYC 59 1189
NYC 60 476
NYC 61 862
NYC 62 15
NYC 63 22
NYC 64 814
NYC 65 443
NYC 66 3
NYC 67 388
NYC 69 1
NYC 70 5
NYC 71 1
NYC 72 2
NYC 73 2
NYC 74 428
NYC 75 2
NYC 77 1
NYC 79 1
NYC 80 1
NYC 81 1
NYC 86 3
NYC 88 1
NYC 89 7
NYC 90 34
NYC 91 121
NYC 92 248
NYC 93 375
NYC 94 443
NYC 95 460
NYC 96 373
NYC 97 289
NYC 98 249
NYC 99 181
NYC 100 153
NYC 101 124
NYC 102 123
NYC 103 513
NYC 104 75
NYC 105 79
NYC 106 60
NYC 107 36
NYC 108 35
NYC 109 35
NYC 110 26
NYC 111 14
NYC 112 8
NYC 113 9
NYC 114 8
NYC 115 8
NYC 116 6
NYC 117 6
NYC 118 1
NYC 119 3
NYC 120 2
NYC 122 2
NYC 123 4
NYC 124 2
NYC 125 1
NYC 126 2
NYC 127 1
NYC 131 3
NYC 133 1
NYC 135 3
NYC 136 11
NYC 137 31
NYC 138 81
NYC 139 123
NYC 140 176
NYC 141 177
NYC 142 189
NYC 143 401
NYC 144 133
NYC 145 100
NYC 146 94
NYC 147 93
NYC 148 81
NYC 149 53
NYC 150 60
NYC 151 50
NYC 152 55
NYC 153 42
NYC 154 32
NYC 155 32
NYC 156 22
NYC 157 33
NYC 158 34
NYC 159 17
NYC 160 12
NYC 161 12
NYC 162 15
NYC 163 8
NYC 164 7
NYC 165 382
NYC 166 4
NYC 167 1
NYC 168 3
NYC 169 6
NYC 170 5
NYC 172 2
NYC 174 1
NYC 175 3
NYC 176 1
NYC 177 2
NYC 178 2
NYC 179 3
NYC 180 1
NYC 181 5
NYC 182 9
NYC 183 297
NYC 184 34
NYC 185 54
NYC 186 69
NYC 187 84
NYC 188 107
NYC 189 85
NYC 190 104
NYC 191 84
NYC 192 77
NYC 193 73
NYC 194 78
NYC 195 46
NYC 196 66
NYC 197 39
NYC 198 32
NYC 199 38
NYC 200 37
NYC 201 32
NYC 202 19
NYC 203 37
NYC 204 27
NYC 205 23
NYC 206 23
NYC 207 17
NYC 208 19
NYC 209 8
NYC 210 11
NYC 211 11
NYC 212 9
NYC 213 6
NYC 214 5
NYC 215 7
NYC 216 10
NYC 217 7
NYC 218 6
NYC 219 1
NYC 220 1
NYC 221 2
NYC 222 3
NYC 223 1
NYC 227 1
NYC 228 9
NYC 229 8
NYC 230 15
NYC 231 24
NYC 232 30
NYC 233 58
NYC 234 56
NYC 235 68
NYC 236 63
NYC 237 57
NYC 238 56
NYC 239 55
NYC 240 51
NYC 241 57
NYC 242 37
NYC 243 31
NYC 244 19
NYC 245 22
NYC 246 32
NYC 247 20
NYC 248 21
NYC 249 14
NYC 250 29
NYC 251 28
NYC 252 8
NYC 253 11
NYC 254 15
NYC 255 17
NYC 256 13
NYC 257 13
NYC 258 11
NYC 259 13
NYC 260 5
NYC 261 6
NYC 262 3
NYC 263 4
NYC 264 4
NYC 265 2
NYC 266 3
NYC 267 5
NYC 268 3
NYC 269 3
NYC 270 1
NYC 271 2
NYC 272 1
NYC 273 6
NYC 274 4
NYC 275 10
NYC 276 12
NYC 277 10
NYC 278 17
NYC 279 24
NYC 280 37
NYC 281 47
NYC 282 42
NYC 283 41
NYC 284 36
NYC 285 44
NYC 286 32
NYC 287 51
NYC 288 29
NYC 289 26
NYC 290 23
NYC 291 25
NYC 292 23
NYC 293 22
NYC 294 16
NYC 295 24
NYC 296 16
NYC 297 15
NYC 298 17
NYC 299 8
NYC 300 17
NYC 301 14
NYC 302 15
NYC 303 11
NYC 304 19
NYC 305 3
NYC 306 8
NYC 307 10
NYC 308 8
NYC 309 7
NYC 310 5
NYC 311 6
NYC 312 8
NYC 313 5
NYC 314 5
NYC 315 4
NYC 316 4
NYC 317 2
NYC 318 8
NYC 319 6
NYC 320 4
NYC 321 7
NYC 322 10
NYC 323 6
NYC 324 9
NYC 325 24
NYC 326 37
NYC 327 25
NYC 328 34
NYC 329 43
NYC 330 43
NYC 331 46
NYC 332 38
NYC 333 36
NYC 334 36
NYC 335 28
NYC 336 36
NYC 337 23
NYC 338 30
NYC 339 26
NYC 340 20
NYC 341 19
NYC 342 27
NYC 343 14
NYC 344 16
NYC 345 14
NYC 346 19
NYC 347 19
NYC 348 9
NYC 349 13
NYC 350 11
NYC 351 7
NYC 352 8
NYC 353 5
NYC 354 1
NYC 355 5
NYC 356 11
NYC 357 4
NYC 358 12
NYC 359 11
NYC 360 13
NYC 361 7
NYC 362 3
NYC 363 7
NYC 364 5
NYC 365 5
NYC 366 3
NYC 367 4
NYC 368 8
NYC 369 8
NYC 370 15
NYC 371 11
NYC 372 21
NYC 373 24
NYC 374 21
NYC 375 32
NYC 376 32
NYC 377 36
NYC 378 37
NYC 379 35
NYC 380 27
NYC 381 30
NYC 382 32
NYC 383 24
NYC 384 22
NYC 385 20
NYC 386 22
NYC 387 11
NYC 388 13
NYC 389 14
NYC 390 13
NYC 391 15
NYC 392 15
NYC 393 22
NYC 394 10
NYC 395 8
NYC 396 13
NYC 397 13
NYC 398 18
NYC 399 12
NYC 400 11
NYC 401 18
NYC 402 6
NYC 403 7
NYC 404 4
NYC 405 9
NYC 406 7
NYC 407 6
NYC 408 6
NYC 409 7
NYC 410 4
NYC 411 2
NYC 412 13
NYC 413 11
NYC 414 6
NYC 415 2
NYC 416 10
NYC 417 11
NYC 418 13
NYC 419 15
NYC 420 12
NYC 421 26
NYC 422 30
NYC 423 29
NYC 424 27
NYC 425 33
NYC 426 27
NYC 427 27
NYC 428 19
NYC 429 30
NYC 430 21
NYC 431 16
NYC 432 28
NYC 433 21
NYC 434 27
NYC 435 23
NYC 436 24
NYC 437 11
NYC 438 12
NYC 439 26
NYC 440 9
NYC 441 11
NYC 442 11
NYC 443 23
NYC 444 13
NYC 445 8
NYC 446 7
NYC 447 10
NYC 448 9
NYC 449 6
NYC 450 14
NYC 451 8
NYC 452 14
NYC 453 8
NYC 454 10
NYC 455 10
NYC 456 5
NYC 457 7
NYC 458 9
NYC 459 3
NYC 460 10
NYC 461 5
NYC 462 6
NYC 463 8
NYC 464 7
NYC 465 19
NYC 466 15
NYC 467 29
NYC 468 32
NYC 469 26
NYC 470 26
NYC 471 31
NYC 472 26
NYC 473 23
NYC 474 22
NYC 475 35
NYC 476 20
NYC 477 23
NYC 478 34
NYC 479 23
NYC 480 18
NYC 481 21
NYC 482 21
NYC 483 15
NYC 484 15
NYC 485 16
NYC 486 12
NYC 487 7
NYC 488 10
NYC 489 8
NYC 490 10
NYC 491 15
NYC 492 6
NYC 493 19
NYC 494 11
NYC 495 8
NYC 496 7
NYC 497 7
NYC 498 7
NYC 499 10
NYC 500 10
NYC 501 7
NYC 502 3
NYC 503 7
NYC 504 4
NYC 505 8
NYC 506 11
NYC 507 9
NYC 508 9
NYC 509 11
NYC 510 7
NYC 511 14
NYC 512 12
NYC 513 16
NYC 514 23
NYC 515 20
NYC 516 25
NYC 517 21
NYC 518 26
NYC 519 21
NYC 520 31
NYC 521 36
NYC 522 27
NYC 523 23
NYC 524 18
NYC 525 26
NYC 526 16
NYC 527 14
NYC 528 20
NYC 529 16
NYC 530 17
NYC 531 18
NYC 532 16
NYC 533 21
NYC 534 13
NYC 535 12
NYC 536 13
NYC 537 13
NYC 538 5
NYC 539 6
NYC 540 9
NYC 541 8
NYC 542 11
NYC 543 5
NYC 544 9
NYC 545 9
NYC 546 8
NYC 547 6
NYC 548 10
NYC 549 5
NYC 550 3
NYC 551 4
NYC 552 8
NYC 553 2
NYC 554 10
NYC 555 7
NYC 556 10
NYC 557 10
NYC 558 19
NYC 559 12
NYC 560 22
NYC 561 19
NYC 562 21
NYC 563 29
NYC 564 25
NYC 565 26
NYC 566 19
NYC 567 26
NYC 568 18
NYC 569 20
NYC 570 28
NYC 571 27
NYC 572 15
NYC 573 23
NYC 574 21
NYC 575 30
NYC 576 34
NYC 577 14
NYC 578 21
NYC 579 29
NYC 580 16
NYC 581 15
NYC 582 10
NYC 583 12
NYC 584 15
NYC 585 12
NYC 586 10
NYC 587 14
NYC 588 10
NYC 589 9
NYC 590 17
NYC 591 7
NYC 592 7
NYC 593 14
NYC 594 14
NYC 595 5
NYC 596 6
NYC 597 11
NYC 598 10
NYC 599 9
NYC 600 5
NYC 601 11
NYC 602 13
NYC 603 17
NYC 604 7
NYC 605 19
NYC 606 19
NYC 607 25
NYC 608 18
NYC 609 23
NYC 610 26
NYC 611 21
NYC 612 30
NYC 613 39
NYC 614 26
NYC 615 23
NYC 616 25
NYC 617 38
NYC 618 21
NYC 619 31
NYC 620 20
NYC 621 24
NYC 622 18
NYC 623 21
NYC 624 15
NYC 625 24
NYC 626 22
NYC 627 12
NYC 628 17
NYC 629 16
NYC 630 15
NYC 631 15
NYC 632 13
NYC 633 7
NYC 634 9
NYC 635 10
NYC 636 12
NYC 637 12
NYC 638 8
NYC 639 6
NYC 640 6
NYC 641 8
NYC 642 7
NYC 643 5
NYC 644 7
NYC 645 14
NYC 646 10
NYC 647 8
NYC 648 9
NYC 649 11
NYC 650 12
NYC 651 12
NYC 652 13
NYC 653 14
NYC 654 17
NYC 655 20
NYC 656 27
NYC 657 19
NYC 658 32
NYC 659 35
NYC 660 22
NYC 661 34
NYC 662 36
NYC 663 21
NYC 664 33
NYC 665 16
NYC 666 23
NYC 667 14
NYC 668 16
NYC 669 30
NYC 670 24
NYC 671 15
NYC 672 24
NYC 673 24
NYC 674 16
NYC 675 14
NYC 676 11
NYC 677 19
NYC 678 17
NYC 679 21
NYC 680 21
NYC 681 12
NYC 682 13
NYC 683 15
NYC 684 17
NYC 685 13
NYC 686 7
NYC 687 9
NYC 688 14
NYC 689 12
NYC 690 12
NYC 691 15
NYC 692 7
NYC 693 12
NYC 694 12
NYC 695 17
NYC 696 12
NYC 697 11
NYC 698 17
NYC 699 21
NYC 700 28
