MongoDB shell version: 3.2.18
connecting to: bigdatadb.polito.it/carsharing
Torino 2086 14
New York City 2087 14
Madrid 2087 34
Torino 2087 6
Torino 2088 15
New York City 2088 14
Madrid 2088 35
Torino 2089 10
New York City 2089 12
Madrid 2089 35
Madrid 2090 30
New York City 2090 9
Torino 2090 9
New York City 2091 13
Madrid 2091 35
Torino 2091 6
Madrid 2092 37
New York City 2092 14
Torino 2092 9
Madrid 2093 28
Torino 2093 14
New York City 2093 13
Torino 2094 10
New York City 2094 17
Madrid 2094 23
Torino 2095 4
New York City 2095 19
Madrid 2095 47
Madrid 2096 49
New York City 2096 7
Torino 2096 16
Torino 2097 6
Madrid 2097 38
New York City 2097 12
Torino 2098 16
Madrid 2098 36
New York City 2098 15
Torino 2099 13
Madrid 2099 35
New York City 2099 9
Torino 2100 4
Madrid 2100 40
New York City 2100 13
Madrid 2101 34
New York City 2101 14
Torino 2101 11
Madrid 2102 28
Torino 2102 10
New York City 2102 11
Madrid 2103 33
New York City 2103 12
Torino 2103 12
Torino 2104 14
Madrid 2104 38
New York City 2104 17
Torino 2105 11
Madrid 2105 26
New York City 2105 10
New York City 2106 21
Torino 2106 12
Madrid 2106 47
Madrid 2107 35
New York City 2107 8
Torino 2107 10
Torino 2108 12
New York City 2108 13
Madrid 2108 33
New York City 2109 16
Torino 2109 10
Madrid 2109 32
New York City 2110 9
Madrid 2110 44
Torino 2110 9
Madrid 2111 41
New York City 2111 13
Torino 2111 14
Torino 2112 13
Madrid 2112 36
New York City 2112 7
Torino 2113 16
New York City 2113 17
Madrid 2113 35
New York City 2114 19
Torino 2114 12
Madrid 2114 38
Torino 2115 15
New York City 2115 14
Madrid 2115 39
Torino 2116 5
New York City 2116 12
Madrid 2116 37
Madrid 2117 39
Torino 2117 11
New York City 2117 13
Madrid 2118 39
New York City 2118 16
Torino 2118 14
Torino 2119 7
Madrid 2119 40
New York City 2119 9
New York City 2120 18
Madrid 2120 44
Torino 2120 8
Madrid 2121 44
Torino 2121 11
New York City 2121 13
Madrid 2122 43
Torino 2122 8
New York City 2122 20
Torino 2123 12
Madrid 2123 36
New York City 2123 6
Torino 2124 9
Madrid 2124 34
New York City 2124 9
Torino 2125 10
New York City 2125 14
Madrid 2125 42
New York City 2126 19
Madrid 2126 43
Torino 2126 13
Madrid 2127 36
New York City 2127 9
Torino 2127 18
Torino 2128 14
New York City 2128 20
Madrid 2128 34
New York City 2129 21
Torino 2129 13
Madrid 2129 36
Madrid 2130 41
New York City 2130 13
Torino 2130 11
New York City 2131 13
Madrid 2131 30
Torino 2131 13
Torino 2132 6
New York City 2132 23
Madrid 2132 42
New York City 2133 11
Torino 2133 13
Madrid 2133 24
Torino 2134 11
Madrid 2134 47
New York City 2134 9
New York City 2135 6
Madrid 2135 40
Torino 2135 9
Torino 2136 6
New York City 2136 15
Madrid 2136 35
Madrid 2137 16
New York City 2137 15
Torino 2137 15
Torino 2138 6
New York City 2138 11
Madrid 2138 29
Madrid 2139 23
New York City 2139 25
Torino 2139 10
Torino 2140 8
Madrid 2140 33
New York City 2140 13
Torino 2141 10
New York City 2141 16
Madrid 2141 27
Madrid 2142 30
Torino 2142 5
New York City 2142 13
Torino 2143 8
Madrid 2143 36
New York City 2143 13
Madrid 2144 17
Torino 2144 11
New York City 2144 11
Madrid 2145 33
New York City 2145 14
Torino 2145 9
Madrid 2146 30
New York City 2146 14
Torino 2146 9
Torino 2147 10
New York City 2147 8
Madrid 2147 26
Torino 2148 10
New York City 2148 15
Madrid 2148 30
New York City 2149 10
Torino 2149 7
Madrid 2149 34
Madrid 2150 38
Torino 2150 5
New York City 2150 18
Torino 2151 15
New York City 2151 6
Madrid 2151 32
Torino 2152 5
New York City 2152 11
Madrid 2152 25
New York City 2153 10
Torino 2153 10
Madrid 2153 26
Torino 2154 12
Madrid 2154 31
New York City 2154 17
Madrid 2155 39
New York City 2155 11
Torino 2155 8
Madrid 2156 31
New York City 2156 18
Torino 2156 9
Torino 2157 13
Madrid 2157 34
New York City 2157 9
New York City 2158 13
Madrid 2158 27
Torino 2158 14
New York City 2159 14
Madrid 2159 37
Torino 2159 10
Torino 2160 11
New York City 2160 19
Madrid 2160 43
Torino 2161 9
Madrid 2161 33
New York City 2161 17
New York City 2162 10
Madrid 2162 34
Torino 2162 7
Torino 2163 9
New York City 2163 18
Madrid 2163 37
Torino 2164 10
Madrid 2164 42
New York City 2164 18
Torino 2165 7
New York City 2165 15
Madrid 2165 60
Torino 2166 9
Madrid 2166 34
New York City 2166 16
Torino 2167 8
Madrid 2167 39
New York City 2167 16
New York City 2168 17
Madrid 2168 41
Torino 2168 8
Madrid 2169 46
Torino 2169 14
New York City 2169 11
Torino 2170 8
Madrid 2170 36
New York City 2170 22
Madrid 2171 37
Torino 2171 16
New York City 2171 14
Torino 2172 15
New York City 2172 12
Madrid 2172 36
New York City 2173 12
Torino 2173 12
Madrid 2173 34
Torino 2174 6
New York City 2174 12
Madrid 2174 36
Madrid 2175 38
Torino 2175 12
New York City 2175 18
Madrid 2176 26
New York City 2176 19
Torino 2176 15
Torino 2177 11
Madrid 2177 27
New York City 2177 16
New York City 2178 19
Madrid 2178 34
Torino 2178 9
Torino 2179 9
New York City 2179 10
Madrid 2179 31
Madrid 2180 31
New York City 2180 12
Torino 2180 12
Torino 2181 12
Madrid 2181 44
New York City 2181 14
New York City 2182 11
Madrid 2182 47
Torino 2182 8
Torino 2183 6
New York City 2183 14
Madrid 2183 22
Torino 2184 15
Madrid 2184 24
New York City 2184 10
Torino 2185 8
Madrid 2185 26
New York City 2185 14
Madrid 2186 31
New York City 2186 11
Torino 2186 3
Madrid 2187 28
New York City 2187 13
Torino 2187 7
New York City 2188 11
Torino 2188 5
Madrid 2188 33
New York City 2189 9
Torino 2189 9
Madrid 2189 22
Madrid 2190 27
New York City 2190 12
Torino 2190 12
New York City 2191 10
Madrid 2191 26
Torino 2191 6
New York City 2192 18
Madrid 2192 29
Torino 2192 8
Torino 2193 11
New York City 2193 12
Madrid 2193 27
Torino 2194 9
Madrid 2194 30
New York City 2194 12
Madrid 2195 30
New York City 2195 6
Torino 2195 7
Madrid 2196 26
New York City 2196 11
Torino 2196 8
Madrid 2197 18
New York City 2197 13
Torino 2197 11
Torino 2198 9
New York City 2198 20
Madrid 2198 27
New York City 2199 11
Madrid 2199 33
Torino 2199 8
Torino 2200 12
New York City 2200 13
Madrid 2200 30
Madrid 2201 24
Torino 2201 7
New York City 2201 16
New York City 2202 9
Madrid 2202 29
Torino 2202 8
New York City 2203 14
Madrid 2203 22
Torino 2203 14
Torino 2204 5
New York City 2204 24
Madrid 2204 34
Madrid 2205 33
Torino 2205 6
New York City 2205 19
Madrid 2206 40
New York City 2206 16
Torino 2206 13
Madrid 2207 45
New York City 2207 13
Torino 2207 9
New York City 2208 8
Torino 2208 5
Madrid 2208 28
Madrid 2209 35
New York City 2209 21
Torino 2209 4
Torino 2210 8
Madrid 2210 31
New York City 2210 20
Torino 2211 11
Madrid 2211 28
New York City 2211 13
New York City 2212 11
Madrid 2212 38
Torino 2212 11
Torino 2213 9
New York City 2213 16
Madrid 2213 28
New York City 2214 13
Madrid 2214 47
Torino 2214 17
Torino 2215 10
Madrid 2215 30
New York City 2215 21
Torino 2216 13
New York City 2216 12
Madrid 2216 32
Torino 2217 7
New York City 2217 11
Madrid 2217 26
Torino 2218 7
New York City 2218 11
Madrid 2218 24
New York City 2219 10
Madrid 2219 43
Torino 2219 10
Torino 2220 9
Madrid 2220 30
New York City 2220 14
Torino 2221 5
New York City 2221 14
Madrid 2221 38
Madrid 2222 43
Torino 2222 14
New York City 2222 16
Torino 2223 7
New York City 2223 14
Madrid 2223 33
New York City 2224 16
Torino 2224 12
Madrid 2224 32
New York City 2225 8
Torino 2225 10
Madrid 2225 36
Madrid 2226 30
New York City 2226 15
Torino 2226 8
Madrid 2227 22
New York City 2227 15
Torino 2227 5
New York City 2228 8
Madrid 2228 27
Torino 2228 9
New York City 2229 7
Torino 2229 5
Madrid 2229 27
Torino 2230 9
Madrid 2230 32
New York City 2230 14
Torino 2231 5
New York City 2231 8
Madrid 2231 21
Torino 2232 9
Madrid 2232 14
New York City 2232 16
New York City 2233 4
Madrid 2233 30
Torino 2233 7
New York City 2234 15
Torino 2234 6
Madrid 2234 30
Madrid 2235 22
New York City 2235 10
Torino 2235 10
Torino 2236 14
Madrid 2236 30
New York City 2236 12
Torino 2237 9
Madrid 2237 27
New York City 2237 10
Torino 2238 6
Madrid 2238 16
New York City 2238 12
Torino 2239 4
New York City 2239 6
Madrid 2239 31
Madrid 2240 35
New York City 2240 18
Torino 2240 9
Madrid 2241 29
New York City 2241 8
Torino 2241 4
New York City 2242 10
Madrid 2242 24
Torino 2242 6
Torino 2243 10
Madrid 2243 27
New York City 2243 7
Torino 2244 12
Madrid 2244 29
New York City 2244 7
New York City 2245 14
Torino 2245 5
Madrid 2245 23
Torino 2246 11
Madrid 2246 29
New York City 2246 13
Madrid 2247 38
New York City 2247 19
Torino 2247 12
Madrid 2248 27
New York City 2248 13
Torino 2248 9
Torino 2249 4
Madrid 2249 22
New York City 2249 13
Madrid 2250 19
Torino 2250 6
New York City 2250 8
New York City 2251 5
Madrid 2251 45
Torino 2251 4
New York City 2252 12
Madrid 2252 24
Torino 2252 6
Torino 2253 12
New York City 2253 12
Madrid 2253 35
Torino 2254 7
New York City 2254 17
Madrid 2254 21
New York City 2255 14
Madrid 2255 25
Torino 2255 12
Torino 2256 9
Madrid 2256 29
New York City 2256 9
Madrid 2257 41
New York City 2257 8
Torino 2257 8
Torino 2258 7
Madrid 2258 30
New York City 2258 8
New York City 2259 9
Madrid 2259 34
Torino 2259 11
Torino 2260 9
Madrid 2260 32
New York City 2260 16
New York City 2261 9
Madrid 2261 27
Torino 2261 8
New York City 2262 12
Madrid 2262 31
Torino 2262 7
New York City 2263 17
Madrid 2263 41
Torino 2263 12
New York City 2264 20
Madrid 2264 41
Torino 2264 6
Torino 2265 14
Madrid 2265 22
New York City 2265 14
Torino 2266 11
New York City 2266 11
Madrid 2266 30
Torino 2267 10
Madrid 2267 43
New York City 2267 17
New York City 2268 12
Torino 2268 11
Madrid 2268 25
New York City 2269 18
Madrid 2269 27
Torino 2269 12
Torino 2270 9
Madrid 2270 32
New York City 2270 14
Madrid 2271 22
Torino 2271 10
New York City 2271 16
Madrid 2272 29
New York City 2272 3
Torino 2272 9
Torino 2273 10
Madrid 2273 24
New York City 2273 15
New York City 2274 11
Torino 2274 13
Madrid 2274 20
Torino 2275 5
New York City 2275 14
Madrid 2275 23
New York City 2276 13
Torino 2276 2
Madrid 2276 27
Madrid 2277 17
New York City 2277 14
Torino 2277 7
Madrid 2278 26
Torino 2278 12
New York City 2278 7
Torino 2279 2
New York City 2279 11
Madrid 2279 24
Torino 2280 5
Madrid 2280 24
New York City 2280 6
Madrid 2281 31
Torino 2281 11
New York City 2281 10
Torino 2282 5
New York City 2282 16
Madrid 2282 22
Madrid 2283 25
New York City 2283 11
Torino 2283 9
New York City 2284 14
Madrid 2284 20
Torino 2284 11
New York City 2285 9
Madrid 2285 23
Torino 2285 11
New York City 2286 9
Torino 2286 11
Madrid 2286 27
Madrid 2287 25
New York City 2287 12
Torino 2287 6
New York City 2288 7
Madrid 2288 29
Torino 2288 6
Madrid 2289 18
New York City 2289 11
Torino 2289 11
Torino 2290 11
Madrid 2290 31
New York City 2290 7
New York City 2291 16
Madrid 2291 32
Torino 2291 8
Madrid 2292 29
New York City 2292 12
Torino 2292 5
Madrid 2293 34
Torino 2293 5
New York City 2293 10
Madrid 2294 25
New York City 2294 14
Torino 2294 6
Torino 2295 9
New York City 2295 12
Madrid 2295 29
Madrid 2296 21
New York City 2296 14
Torino 2296 2
Torino 2297 2
New York City 2297 11
Madrid 2297 22
Torino 2298 12
New York City 2298 15
Madrid 2298 25
New York City 2299 10
Madrid 2299 20
Torino 2299 7
New York City 2300 16
Torino 2300 6
Madrid 2300 26
Madrid 2301 17
New York City 2301 12
Torino 2301 7
Torino 2302 9
Madrid 2302 22
New York City 2302 15
New York City 2303 5
Madrid 2303 29
Torino 2303 5
Torino 2304 14
Madrid 2304 30
New York City 2304 7
Torino 2305 7
New York City 2305 7
Madrid 2305 26
Torino 2306 8
New York City 2306 15
Madrid 2306 33
Torino 2307 9
Madrid 2307 23
New York City 2307 6
Torino 2308 11
Madrid 2308 33
New York City 2308 11
Torino 2309 8
Madrid 2309 30
New York City 2309 10
New York City 2310 14
Madrid 2310 30
Torino 2310 8
Madrid 2311 33
New York City 2311 17
Torino 2311 12
New York City 2312 8
Madrid 2312 28
Torino 2312 10
Torino 2313 6
New York City 2313 16
Madrid 2313 30
Torino 2314 5
Madrid 2314 22
New York City 2314 11
New York City 2315 11
Madrid 2315 30
Torino 2315 12
Torino 2316 2
Madrid 2316 28
New York City 2316 14
Madrid 2317 27
New York City 2317 10
Torino 2317 8
Torino 2318 8
New York City 2318 13
Madrid 2318 34
New York City 2319 19
Madrid 2319 24
Torino 2319 12
Madrid 2320 26
Torino 2320 9
New York City 2320 10
New York City 2321 12
Madrid 2321 18
Torino 2321 10
Torino 2322 1
Madrid 2322 21
New York City 2322 8
Madrid 2323 24
Torino 2323 1
New York City 2323 16
Torino 2324 7
Madrid 2324 17
New York City 2324 9
Madrid 2325 36
New York City 2325 4
Torino 2325 9
New York City 2326 14
Torino 2326 4
Madrid 2326 18
Madrid 2327 25
New York City 2327 13
Torino 2327 6
New York City 2328 9
Madrid 2328 19
Torino 2328 5
Torino 2329 3
Madrid 2329 27
New York City 2329 12
New York City 2330 9
Madrid 2330 14
Torino 2330 5
Madrid 2331 15
New York City 2331 11
Torino 2331 12
Madrid 2332 27
New York City 2332 9
Torino 2332 6
Madrid 2333 17
Torino 2333 6
New York City 2333 9
New York City 2334 9
Madrid 2334 28
Torino 2334 6
Torino 2335 6
Madrid 2335 21
New York City 2335 10
Torino 2336 6
Madrid 2336 17
New York City 2336 7
Torino 2337 11
Madrid 2337 28
New York City 2337 9
New York City 2338 11
Madrid 2338 19
Torino 2338 5
Torino 2339 10
Madrid 2339 24
New York City 2339 8
New York City 2340 12
Torino 2340 8
Madrid 2340 33
Torino 2341 4
Madrid 2341 30
New York City 2341 18
Torino 2342 6
Madrid 2342 29
New York City 2342 16
New York City 2343 12
Madrid 2343 26
Torino 2343 4
Madrid 2344 25
Torino 2344 7
New York City 2344 14
Torino 2345 2
New York City 2345 11
Madrid 2345 25
Torino 2346 12
Madrid 2346 19
New York City 2346 11
Torino 2347 10
Madrid 2347 22
New York City 2347 10
Torino 2348 4
Madrid 2348 18
New York City 2348 12
Madrid 2349 26
New York City 2349 13
Torino 2349 6
Madrid 2350 15
Torino 2350 10
New York City 2350 12
Torino 2351 11
New York City 2351 13
Madrid 2351 25
Madrid 2352 22
New York City 2352 6
Torino 2352 6
Torino 2353 9
New York City 2353 12
Madrid 2353 35
Torino 2354 6
New York City 2354 12
Madrid 2354 27
New York City 2355 12
Madrid 2355 21
Torino 2355 5
Madrid 2356 28
New York City 2356 11
Torino 2356 7
Madrid 2357 29
New York City 2357 16
Torino 2357 8
Madrid 2358 36
New York City 2358 12
Torino 2358 8
Torino 2359 10
Madrid 2359 17
New York City 2359 16
New York City 2360 15
Madrid 2360 26
Torino 2360 10
New York City 2361 14
Torino 2361 9
Madrid 2361 26
Madrid 2362 22
Torino 2362 7
New York City 2362 12
New York City 2363 18
Torino 2363 3
Madrid 2363 24
Torino 2364 8
New York City 2364 12
Madrid 2364 30
Madrid 2365 18
New York City 2365 13
Torino 2365 4
Torino 2366 9
Madrid 2366 26
New York City 2366 6
Torino 2367 12
New York City 2367 12
Madrid 2367 26
New York City 2368 7
Torino 2368 4
Madrid 2368 28
Torino 2369 10
New York City 2369 14
Madrid 2369 27
Torino 2370 7
New York City 2370 11
Madrid 2370 26
Madrid 2371 18
New York City 2371 8
Torino 2371 9
New York City 2372 13
Torino 2372 5
Madrid 2372 20
New York City 2373 12
Madrid 2373 25
Torino 2373 9
New York City 2374 15
Torino 2374 7
Madrid 2374 17
Madrid 2375 21
New York City 2375 9
Torino 2375 6
Torino 2376 9
New York City 2376 6
Madrid 2376 17
Torino 2377 6
New York City 2377 11
Madrid 2377 16
Madrid 2378 28
Torino 2378 7
New York City 2378 12
New York City 2379 19
Torino 2379 5
Madrid 2379 15
Madrid 2380 23
New York City 2380 6
Torino 2380 4
Torino 2381 6
Madrid 2381 23
New York City 2381 14
Torino 2382 7
New York City 2382 10
Madrid 2382 17
Torino 2383 6
Madrid 2383 26
New York City 2383 7
New York City 2384 6
Torino 2384 5
Madrid 2384 23
Torino 2385 7
New York City 2385 15
Madrid 2385 19
Torino 2386 5
Madrid 2386 27
New York City 2386 12
Madrid 2387 23
New York City 2387 8
Torino 2387 3
Torino 2388 8
Madrid 2388 21
New York City 2388 12
Madrid 2389 21
Torino 2389 3
New York City 2389 11
Torino 2390 9
Madrid 2390 25
New York City 2390 7
Torino 2391 8
Madrid 2391 23
New York City 2391 11
Torino 2392 4
New York City 2392 11
Madrid 2392 18
New York City 2393 13
Torino 2393 3
Madrid 2393 17
New York City 2394 6
Madrid 2394 15
Torino 2394 6
Madrid 2395 24
New York City 2395 10
Torino 2395 4
New York City 2396 7
Madrid 2396 17
Torino 2396 10
Madrid 2397 32
Torino 2397 8
New York City 2397 19
Madrid 2398 24
New York City 2398 14
Torino 2398 6
Torino 2399 2
Madrid 2399 28
New York City 2399 6
Madrid 2400 15
New York City 2400 2
Torino 2400 12
Madrid 2401 30
Torino 2401 7
New York City 2401 8
Madrid 2402 33
New York City 2402 25
Torino 2402 5
Torino 2403 6
New York City 2403 8
Madrid 2403 26
New York City 2404 13
Torino 2404 10
Madrid 2404 28
Madrid 2405 23
Torino 2405 11
New York City 2405 6
Torino 2406 8
Madrid 2406 24
New York City 2406 10
Torino 2407 3
New York City 2407 13
Madrid 2407 26
Madrid 2408 20
Torino 2408 8
New York City 2408 10
Torino 2409 6
Madrid 2409 34
New York City 2409 7
New York City 2410 4
Madrid 2410 25
Torino 2410 7
Madrid 2411 19
New York City 2411 10
Torino 2411 10
Torino 2412 6
New York City 2412 14
Madrid 2412 25
Madrid 2413 20
New York City 2413 19
Torino 2413 6
New York City 2414 11
Madrid 2414 31
Torino 2414 7
New York City 2415 12
Madrid 2415 23
Torino 2415 8
Madrid 2416 22
New York City 2416 16
Torino 2416 11
New York City 2417 11
Torino 2417 5
Madrid 2417 24
Torino 2418 10
New York City 2418 14
Madrid 2418 22
Madrid 2419 29
New York City 2419 13
Torino 2419 6
Madrid 2420 26
New York City 2420 8
Torino 2420 5
Torino 2421 6
Madrid 2421 24
New York City 2421 7
Madrid 2422 26
Torino 2422 5
New York City 2422 11
Madrid 2423 18
New York City 2423 12
Torino 2423 3
Madrid 2424 14
Torino 2424 4
New York City 2424 10
New York City 2425 15
Torino 2425 7
Madrid 2425 19
New York City 2426 12
Torino 2426 3
Madrid 2426 15
Torino 2427 9
New York City 2427 7
Madrid 2427 21
Torino 2428 8
New York City 2428 8
Madrid 2428 23
New York City 2429 7
Madrid 2429 17
Torino 2429 2
Torino 2430 6
New York City 2430 17
Madrid 2430 21
New York City 2431 11
Madrid 2431 15
Torino 2431 2
New York City 2432 14
Madrid 2432 23
Torino 2432 7
Torino 2433 6
Madrid 2433 31
New York City 2433 10
New York City 2434 10
Torino 2434 9
Madrid 2434 24
Torino 2435 7
New York City 2435 11
Madrid 2435 21
Torino 2436 8
New York City 2436 11
Madrid 2436 15
Madrid 2437 22
New York City 2437 14
Torino 2437 8
New York City 2438 12
Torino 2438 6
Madrid 2438 28
Torino 2439 6
New York City 2439 10
Madrid 2439 28
Torino 2440 5
Madrid 2440 22
New York City 2440 15
Madrid 2441 20
Torino 2441 12
New York City 2441 14
Torino 2442 7
New York City 2442 7
Madrid 2442 25
Madrid 2443 24
New York City 2443 6
Torino 2443 7
Torino 2444 7
Madrid 2444 25
New York City 2444 11
Torino 2445 5
Madrid 2445 23
New York City 2445 10
Torino 2446 4
Madrid 2446 24
New York City 2446 8
Torino 2447 7
Madrid 2447 27
New York City 2447 15
New York City 2448 9
Madrid 2448 25
Torino 2448 3
Madrid 2449 22
Torino 2449 5
New York City 2449 12
Torino 2450 2
Madrid 2450 30
New York City 2450 13
Torino 2451 11
New York City 2451 10
Madrid 2451 21
Torino 2452 9
Madrid 2452 20
New York City 2452 8
New York City 2453 15
Madrid 2453 12
Torino 2453 1
Madrid 2454 21
New York City 2454 11
Torino 2454 6
Torino 2455 2
Madrid 2455 21
New York City 2455 15
Torino 2456 4
Madrid 2456 19
New York City 2456 10
Torino 2457 7
New York City 2457 10
Madrid 2457 9
Torino 2458 5
New York City 2458 13
Madrid 2458 19
Torino 2459 7
New York City 2459 13
Madrid 2459 24
New York City 2460 10
Madrid 2460 22
Torino 2460 11
Madrid 2461 19
New York City 2461 9
Torino 2461 6
Torino 2462 5
New York City 2462 10
Madrid 2462 28
New York City 2463 16
Torino 2463 7
Madrid 2463 20
Torino 2464 7
New York City 2464 15
Madrid 2464 27
Torino 2465 7
New York City 2465 14
Madrid 2465 32
Torino 2466 5
New York City 2466 14
Madrid 2466 27
Torino 2467 3
New York City 2467 10
Madrid 2467 22
Torino 2468 6
Madrid 2468 16
New York City 2468 16
Torino 2469 6
New York City 2469 14
Madrid 2469 15
Torino 2470 8
Madrid 2470 26
New York City 2470 9
Torino 2471 7
New York City 2471 9
Madrid 2471 19
Madrid 2472 18
New York City 2472 9
Torino 2472 1
Torino 2473 7
Madrid 2473 19
New York City 2473 10
Madrid 2474 16
New York City 2474 14
Torino 2474 5
Torino 2475 5
Madrid 2475 28
New York City 2475 11
Torino 2476 6
New York City 2476 12
Madrid 2476 25
Torino 2477 10
New York City 2477 10
Madrid 2477 21
Madrid 2478 15
Torino 2478 4
New York City 2478 12
Madrid 2479 24
New York City 2479 7
Torino 2479 11
Torino 2480 9
Madrid 2480 18
New York City 2480 17
New York City 2481 10
Madrid 2481 16
Torino 2481 4
Torino 2482 4
Madrid 2482 19
New York City 2482 12
Madrid 2483 22
New York City 2483 8
Torino 2483 2
Torino 2484 3
New York City 2484 12
Madrid 2484 17
Torino 2485 10
New York City 2485 7
Madrid 2485 21
Torino 2486 7
Madrid 2486 21
New York City 2486 12
New York City 2487 14
Madrid 2487 15
Torino 2487 8
Madrid 2488 18
New York City 2488 10
Torino 2488 4
New York City 2489 11
Madrid 2489 20
Torino 2490 9
Madrid 2490 22
New York City 2490 12
New York City 2491 4
Madrid 2491 19
Torino 2491 8
New York City 2492 12
Torino 2492 4
Madrid 2492 26
Madrid 2493 31
New York City 2493 10
Torino 2493 4
Torino 2494 7
New York City 2494 12
Madrid 2494 14
Torino 2495 3
New York City 2495 12
Madrid 2495 19
New York City 2496 14
Torino 2496 1
Madrid 2496 21
Torino 2497 8
Madrid 2497 30
New York City 2497 16
Torino 2498 5
Madrid 2498 28
New York City 2498 7
Torino 2499 1
New York City 2499 10
Madrid 2499 21
New York City 2500 12
Madrid 2500 25
Torino 2500 14
Madrid 2501 18
New York City 2501 6
Torino 2501 5
Torino 2502 4
New York City 2502 8
Madrid 2502 17
Torino 2503 3
New York City 2503 11
Madrid 2503 19
New York City 2504 19
Madrid 2504 21
Torino 2504 9
New York City 2505 18
Madrid 2505 24
Torino 2505 7
New York City 2506 15
Torino 2506 6
Madrid 2506 21
Madrid 2507 25
New York City 2507 12
Torino 2507 5
Torino 2508 1
New York City 2508 9
Madrid 2508 18
New York City 2509 10
Madrid 2509 14
Torino 2509 4
Madrid 2510 28
New York City 2510 10
Torino 2510 9
Torino 2511 4
New York City 2511 12
Madrid 2511 24
Torino 2512 7
Madrid 2512 23
New York City 2512 13
New York City 2513 14
Torino 2513 6
Madrid 2513 20
Torino 2514 4
New York City 2514 18
Madrid 2514 24
Torino 2515 7
Madrid 2515 21
New York City 2515 13
Madrid 2516 19
Torino 2516 1
New York City 2516 14
Torino 2517 6
Madrid 2517 21
New York City 2517 9
New York City 2518 12
Torino 2518 7
Madrid 2518 18
Torino 2519 3
Madrid 2519 23
New York City 2519 10
New York City 2520 2
Madrid 2520 21
Torino 2520 3
Torino 2521 8
Madrid 2521 14
New York City 2521 8
Torino 2522 5
Madrid 2522 17
New York City 2522 11
Torino 2523 6
Madrid 2523 20
New York City 2523 13
Madrid 2524 15
Torino 2524 4
New York City 2524 11
Torino 2525 3
Madrid 2525 10
New York City 2525 12
Torino 2526 7
Madrid 2526 16
New York City 2526 12
Madrid 2527 19
New York City 2527 8
Torino 2527 11
New York City 2528 6
Torino 2528 5
Madrid 2528 22
Torino 2529 7
New York City 2529 8
Madrid 2529 22
Torino 2530 3
New York City 2530 13
Madrid 2530 18
Torino 2531 6
New York City 2531 9
Madrid 2531 18
Madrid 2532 18
Torino 2532 2
New York City 2532 10
New York City 2533 7
Torino 2533 6
Madrid 2533 14
Torino 2534 6
New York City 2534 7
Madrid 2534 26
Torino 2535 9
Madrid 2535 15
New York City 2535 14
New York City 2536 8
Madrid 2536 21
Torino 2536 5
Madrid 2537 10
New York City 2537 7
Torino 2537 2
Torino 2538 5
Madrid 2538 19
New York City 2538 10
Madrid 2539 12
New York City 2539 14
Torino 2539 4
New York City 2540 8
Madrid 2540 16
Torino 2540 6
Torino 2541 9
New York City 2541 18
Madrid 2541 21
New York City 2542 7
Torino 2542 6
Madrid 2542 21
Torino 2543 5
New York City 2543 7
Madrid 2543 20
New York City 2544 8
Torino 2544 6
Madrid 2544 16
Torino 2545 5
Madrid 2545 16
New York City 2545 13
New York City 2546 7
Madrid 2546 23
Torino 2546 4
New York City 2547 11
Torino 2547 6
Madrid 2547 12
Torino 2548 7
Madrid 2548 15
New York City 2548 10
Torino 2549 4
Madrid 2549 21
New York City 2549 9
New York City 2550 8
Torino 2550 4
Madrid 2550 28
New York City 2551 11
Madrid 2551 27
Torino 2551 5
Madrid 2552 22
Torino 2552 8
New York City 2552 7
Madrid 2553 20
Torino 2553 4
New York City 2553 11
New York City 2554 7
Madrid 2554 20
Torino 2554 2
Torino 2555 7
Madrid 2555 22
New York City 2555 9
Torino 2556 5
Madrid 2556 20
New York City 2556 18
New York City 2557 10
Madrid 2557 15
Torino 2557 5
Torino 2558 5
Madrid 2558 23
New York City 2558 11
Torino 2559 11
Madrid 2559 26
New York City 2559 13
Torino 2560 5
Madrid 2560 18
New York City 2560 7
Torino 2561 5
Madrid 2561 22
New York City 2561 10
Madrid 2562 9
Torino 2562 4
New York City 2562 14
New York City 2563 11
Madrid 2563 13
Torino 2563 5
Torino 2564 7
New York City 2564 9
Madrid 2564 25
Torino 2565 2
New York City 2565 4
Madrid 2565 13
Torino 2566 1
Madrid 2566 20
New York City 2566 6
Torino 2567 5
New York City 2567 7
Madrid 2567 9
Torino 2568 3
Madrid 2568 19
New York City 2568 11
Torino 2569 1
Madrid 2569 17
New York City 2569 11
New York City 2570 9
Madrid 2570 19
Torino 2570 3
Madrid 2571 18
New York City 2571 7
Torino 2571 5
New York City 2572 9
Torino 2572 9
Madrid 2572 14
Madrid 2573 24
New York City 2573 8
Torino 2573 5
Torino 2574 4
New York City 2574 8
Madrid 2574 15
New York City 2575 9
Madrid 2575 18
Madrid 2576 25
New York City 2576 3
Torino 2576 4
Torino 2577 11
New York City 2577 8
Madrid 2577 18
New York City 2578 8
Madrid 2578 17
Torino 2578 3
New York City 2579 12
Madrid 2579 18
Torino 2579 5
New York City 2580 10
Torino 2580 7
Madrid 2580 10
Madrid 2581 19
New York City 2581 16
Torino 2581 6
New York City 2582 6
Torino 2582 5
Madrid 2582 19
Torino 2583 2
New York City 2583 14
Madrid 2583 13
Torino 2584 8
Madrid 2584 17
New York City 2584 12
Torino 2585 7
New York City 2585 5
