New York City 290 23
New York City 291 25
New York City 292 23
New York City 293 22
New York City 294 16
New York City 295 24
New York City 296 16
New York City 297 15
New York City 298 17
New York City 299 8
New York City 300 17
New York City 301 14
New York City 302 15
New York City 303 11
New York City 304 19
New York City 305 3
New York City 306 8
New York City 307 10
New York City 308 8
New York City 309 7
New York City 310 5
New York City 311 6
New York City 312 8
New York City 313 5
New York City 314 5
New York City 315 4
New York City 316 4
New York City 317 2
New York City 318 8
New York City 319 6
New York City 320 4
New York City 321 7
New York City 322 10
New York City 323 6
New York City 324 9
New York City 325 24
New York City 326 37
New York City 327 25
New York City 328 34
New York City 329 43
New York City 330 43
New York City 331 46
New York City 332 38
New York City 333 36
New York City 334 36
New York City 335 28
New York City 336 36
New York City 337 23
New York City 338 30
New York City 339 26
New York City 340 20
New York City 341 19
New York City 342 27
New York City 343 14
New York City 344 16
New York City 345 14
New York City 346 19
New York City 347 19
New York City 348 9
New York City 349 13
New York City 350 11
New York City 351 7
New York City 352 8
New York City 353 5
New York City 354 1
New York City 355 5
New York City 356 11
New York City 357 4
New York City 358 12
New York City 359 11
New York City 360 13
New York City 361 7
New York City 362 3
New York City 363 7
New York City 364 5
New York City 365 5
New York City 366 3
New York City 367 4
New York City 368 8
New York City 369 8
New York City 370 15
New York City 371 11
New York City 372 21
New York City 373 24
New York City 374 21
New York City 375 32
New York City 376 32
New York City 377 36
New York City 378 37
New York City 379 35
New York City 380 27
New York City 381 30
New York City 382 32
New York City 383 24
New York City 384 22
New York City 385 20
New York City 386 22
New York City 387 11
New York City 388 13
New York City 389 14
New York City 390 13
New York City 391 15
New York City 392 15
New York City 393 22
New York City 394 10
New York City 395 8
New York City 396 13
New York City 397 13
New York City 398 18
New York City 399 12
New York City 400 11
New York City 401 18
New York City 402 6
New York City 403 7
New York City 404 4
New York City 405 9
New York City 406 7
New York City 407 6
New York City 408 6
New York City 409 7
New York City 410 4
New York City 411 2
New York City 412 13
New York City 413 11
New York City 414 6
New York City 415 2
New York City 416 10
New York City 417 11
New York City 418 13
New York City 419 15
New York City 420 12
New York City 421 26
New York City 422 30
New York City 423 29
New York City 424 27
New York City 425 33
New York City 426 27
New York City 427 27
New York City 428 19
New York City 429 30
New York City 430 21
New York City 431 16
New York City 432 28
New York City 433 21
New York City 434 27
New York City 435 23
New York City 436 24
New York City 437 11
New York City 438 12
New York City 439 26
New York City 440 9
New York City 441 11
New York City 442 11
New York City 443 23
New York City 444 13
New York City 445 8
New York City 446 7
New York City 447 10
New York City 448 9
New York City 449 6
New York City 450 14
New York City 451 8
New York City 452 14
New York City 453 8
New York City 454 10
New York City 455 10
New York City 456 5
New York City 457 7
New York City 458 9
New York City 459 3
New York City 460 10
New York City 461 5
New York City 462 6
New York City 463 8
New York City 464 7
New York City 465 19
New York City 466 15
New York City 467 29
New York City 468 32
New York City 469 26
New York City 470 26
New York City 471 31
New York City 472 26
New York City 473 23
New York City 474 22
New York City 475 35
New York City 476 20
New York City 477 23
New York City 478 34
New York City 479 23
New York City 480 18
New York City 481 21
New York City 482 21
New York City 483 15
New York City 484 15
New York City 485 16
New York City 486 12
New York City 487 7
New York City 488 10
New York City 489 8
New York City 490 10
New York City 491 15
New York City 492 6
New York City 493 19
New York City 494 11
New York City 495 8
New York City 496 7
New York City 497 7
New York City 498 7
New York City 499 10
New York City 500 10
New York City 501 7
New York City 502 3
New York City 503 7
New York City 504 4
New York City 505 8
New York City 506 11
New York City 507 9
New York City 508 9
New York City 509 11
New York City 510 7
New York City 511 14
New York City 512 12
New York City 513 16
New York City 514 23
New York City 515 20
New York City 516 25
New York City 517 21
New York City 518 26
New York City 519 21
New York City 520 31
New York City 521 36
New York City 522 27
New York City 523 23
New York City 524 18
New York City 525 26
New York City 526 16
New York City 527 14
New York City 528 20
New York City 529 16
New York City 530 17
New York City 531 18
New York City 532 16
New York City 533 21
New York City 534 13
New York City 535 12
New York City 536 13
New York City 537 13
New York City 538 5
New York City 539 6
New York City 540 9
New York City 541 8
New York City 542 11
New York City 543 5
New York City 544 9
New York City 545 9
New York City 546 8
New York City 547 6
New York City 548 10
New York City 549 5
New York City 550 3
New York City 551 4
New York City 552 8
New York City 553 2
New York City 554 10
New York City 555 7
New York City 556 10
New York City 557 10
New York City 558 19
New York City 559 12
New York City 560 22
New York City 561 19
New York City 562 21
New York City 563 29
New York City 564 25
New York City 565 26
New York City 566 19
New York City 567 26
New York City 568 18
New York City 569 20
New York City 570 28
New York City 571 27
New York City 572 15
New York City 573 23
New York City 574 21
New York City 575 30
New York City 576 34
New York City 577 14
New York City 578 21
New York City 579 29
New York City 580 16
New York City 581 15
New York City 582 10
New York City 583 12
New York City 584 15
New York City 585 12
New York City 586 10
New York City 587 14
New York City 588 10
New York City 589 9
New York City 590 17
New York City 591 7
New York City 592 7
New York City 593 14
New York City 594 14
New York City 595 5
New York City 596 6
New York City 597 11
New York City 598 10
New York City 599 9
New York City 600 5
New York City 601 11
New York City 602 13
New York City 603 17
New York City 604 7
New York City 605 19
New York City 606 19
New York City 607 25
New York City 608 18
New York City 609 23
New York City 610 26
New York City 611 21
New York City 612 30
New York City 613 39
New York City 614 26
New York City 615 23
New York City 616 25
New York City 617 38
New York City 618 21
New York City 619 31
New York City 620 20
New York City 621 24
New York City 622 18
New York City 623 21
New York City 624 15
New York City 625 24
New York City 626 22
New York City 627 12
New York City 628 17
New York City 629 16
New York City 630 15
New York City 631 15
New York City 632 13
New York City 633 7
New York City 634 9
New York City 635 10
New York City 636 12
New York City 637 12
New York City 638 8
New York City 639 6
New York City 640 6
New York City 641 8
New York City 642 7
New York City 643 5
New York City 644 7
New York City 645 14
New York City 646 10
New York City 647 8
New York City 648 9
New York City 649 11
New York City 650 12
New York City 651 12
New York City 652 13
New York City 653 14
New York City 654 17
New York City 655 20
New York City 656 27
New York City 657 19
New York City 658 32
New York City 659 35
New York City 660 22
New York City 661 34
New York City 662 36
New York City 663 21
New York City 664 33
New York City 665 16
New York City 666 23
New York City 667 14
New York City 668 16
New York City 669 30
New York City 670 24
New York City 671 15
New York City 672 24
New York City 673 24
New York City 674 16
New York City 675 14
New York City 676 11
New York City 677 19
New York City 678 17
New York City 679 21
New York City 680 21
New York City 681 12
New York City 682 13
New York City 683 15
New York City 684 17
New York City 685 13
New York City 686 7
New York City 687 9
New York City 688 14
New York City 689 12
New York City 690 12
New York City 691 15
New York City 692 7
New York City 693 12
New York City 694 12
New York City 695 17
New York City 696 12
New York City 697 11
New York City 698 17
New York City 699 21
New York City 700 28
New York City 701 15
New York City 702 24
New York City 703 21
New York City 704 19
New York City 705 20
New York City 706 25
New York City 707 28
New York City 708 30
New York City 709 31
New York City 710 29
New York City 711 23
New York City 712 17
New York City 713 23
New York City 714 20
New York City 715 19
New York City 716 23
New York City 717 28
New York City 718 21
New York City 719 28
New York City 720 17
New York City 721 20
New York City 722 18
New York City 723 16
New York City 724 9
New York City 725 13
New York City 726 12
New York City 727 4
New York City 728 10
New York City 729 11
New York City 730 11
New York City 731 15
New York City 732 13
New York City 733 9
New York City 734 20
New York City 735 7
New York City 736 11
New York City 737 18
New York City 738 8
New York City 739 7
New York City 740 4
New York City 741 9
New York City 742 12
New York City 743 14
New York City 744 19
New York City 745 9
New York City 746 13
New York City 747 17
New York City 748 14
New York City 749 19
New York City 750 29
New York City 751 27
New York City 752 27
New York City 753 25
New York City 754 25
New York City 755 22
New York City 756 25
New York City 757 26
New York City 758 24
New York City 759 34
New York City 760 23
New York City 761 17
New York City 762 29
New York City 763 17
New York City 764 27
New York City 765 31
New York City 766 17
New York City 767 4
New York City 768 21
New York City 769 15
New York City 770 25
New York City 771 27
New York City 772 19
New York City 773 13
New York City 774 12
New York City 775 13
New York City 776 6
New York City 777 12
New York City 778 14
New York City 779 11
New York City 780 8
New York City 781 11
New York City 782 11
New York City 783 14
New York City 784 5
New York City 785 7
New York City 786 14
New York City 787 11
New York City 788 16
New York City 789 7
New York City 790 15
New York City 791 12
New York City 792 10
New York City 793 11
New York City 794 22
New York City 795 22
New York City 796 22
New York City 797 28
New York City 798 20
New York City 799 22
New York City 800 22
New York City 801 31
New York City 802 20
New York City 803 21
New York City 804 35
New York City 805 25
New York City 806 22
New York City 807 23
New York City 808 18
New York City 809 21
New York City 810 27
New York City 811 20
New York City 812 18
New York City 813 24
New York City 814 16
New York City 815 20
New York City 816 14
New York City 817 17
New York City 818 14
New York City 819 12
New York City 820 18
New York City 821 15
New York City 822 13
New York City 823 11
New York City 824 9
New York City 825 9
New York City 826 12
New York City 827 11
New York City 828 10
New York City 829 15
New York City 830 7
New York City 831 9
New York City 832 18
New York City 833 13
New York City 834 17
New York City 835 13
New York City 836 7
New York City 837 14
New York City 838 17
New York City 839 19
New York City 840 18
New York City 841 14
New York City 842 28
New York City 843 17
New York City 844 25
New York City 845 18
New York City 846 25
New York City 847 14
New York City 848 20
New York City 849 20
New York City 850 18
New York City 851 24
New York City 852 29
New York City 853 27
New York City 854 23
New York City 855 20
New York City 856 27
New York City 857 19
New York City 858 20
New York City 859 15
New York City 860 13
New York City 861 21
New York City 862 15
New York City 863 16
New York City 864 13
New York City 865 8
New York City 866 15
New York City 867 13
New York City 868 9
New York City 869 15
New York City 870 17
New York City 871 12
New York City 872 14
New York City 873 10
New York City 874 10
New York City 875 12
New York City 876 13
New York City 877 18
New York City 878 6
New York City 879 13
New York City 880 14
New York City 881 15
New York City 882 12
New York City 883 8
New York City 884 15
New York City 885 14
New York City 886 16
New York City 887 16
New York City 888 22
New York City 889 19
New York City 890 18
New York City 891 21
New York City 892 17
New York City 893 25
New York City 894 24
New York City 895 35
New York City 896 24
New York City 897 21
New York City 898 23
New York City 899 24
New York City 900 24
New York City 901 22
New York City 902 23
New York City 903 14
New York City 904 31
New York City 905 20
New York City 906 19
New York City 907 15
New York City 908 19
New York City 909 11
New York City 910 9
New York City 911 12
New York City 912 18
New York City 913 18
New York City 914 17
New York City 915 17
New York City 916 15
New York City 917 15
New York City 918 9
New York City 919 16
New York City 920 17
New York City 921 11
New York City 922 17
New York City 923 21
New York City 924 11
New York City 925 16
New York City 926 16
New York City 927 11
New York City 928 10
New York City 929 14
New York City 930 16
New York City 931 10
New York City 932 21
New York City 933 19
New York City 934 20
New York City 935 11
New York City 936 19
New York City 937 9
New York City 938 20
New York City 939 21
New York City 940 27
New York City 941 31
New York City 942 29
New York City 943 27
New York City 944 25
New York City 945 19
New York City 946 19
New York City 947 22
New York City 948 18
New York City 949 18
New York City 950 15
New York City 951 22
New York City 952 12
New York City 953 24
New York City 954 20
New York City 955 11
New York City 956 15
New York City 957 13
New York City 958 18
New York City 959 15
New York City 960 21
New York City 961 15
New York City 962 15
New York City 963 12
New York City 964 12
New York City 965 23
New York City 966 13
New York City 967 9
New York City 968 22
New York City 969 9
New York City 970 15
New York City 971 14
New York City 972 10
New York City 973 9
New York City 974 7
New York City 975 16
New York City 976 8
New York City 977 15
New York City 978 19
New York City 979 12
New York City 980 12
New York City 981 20
New York City 982 19
New York City 983 21
New York City 984 19
New York City 985 14
New York City 986 25
New York City 987 32
New York City 988 20
New York City 989 19
New York City 990 26
New York City 991 25
New York City 992 27
New York City 993 20
New York City 994 26
New York City 995 24
New York City 996 25
New York City 997 20
New York City 998 26
New York City 999 10
New York City 1000 23
New York City 1001 14
New York City 1002 17
New York City 1003 23
New York City 1004 18
New York City 1005 25
New York City 1006 18
New York City 1007 13
New York City 1008 15
New York City 1009 11
New York City 1010 16
New York City 1011 19
New York City 1012 10
New York City 1013 18
New York City 1014 14
New York City 1015 11
New York City 1016 13
New York City 1017 18
New York City 1018 9
New York City 1019 6
New York City 1020 11
New York City 1021 12
New York City 1022 16
New York City 1023 16
New York City 1024 13
New York City 1025 17
New York City 1026 13
New York City 1027 19
New York City 1028 21
New York City 1029 13
New York City 1030 19
New York City 1031 31
New York City 1032 22
New York City 1033 22
New York City 1034 18
New York City 1035 21
New York City 1036 16
New York City 1037 19
New York City 1038 29
New York City 1039 24
New York City 1040 31
New York City 1041 16
New York City 1042 20
New York City 1043 31
New York City 1044 20
New York City 1045 26
New York City 1046 20
New York City 1047 18
New York City 1048 21
New York City 1049 13
New York City 1050 20
New York City 1051 19
New York City 1052 16
New York City 1053 9
New York City 1054 20
New York City 1055 21
New York City 1056 12
New York City 1057 11
New York City 1058 12
New York City 1059 17
New York City 1060 17
New York City 1061 17
New York City 1062 13
New York City 1063 14
New York City 1064 17
New York City 1065 11
New York City 1066 8
New York City 1067 13
New York City 1068 16
New York City 1069 10
New York City 1070 13
New York City 1071 9
New York City 1072 14
New York City 1073 21
New York City 1074 16
New York City 1075 13
New York City 1076 21
New York City 1077 16
New York City 1078 14
New York City 1079 19
New York City 1080 25
New York City 1081 25
New York City 1082 24
New York City 1083 29
New York City 1084 26
New York City 1085 19
New York City 1086 14
New York City 1087 24
New York City 1088 27
New York City 1089 18
New York City 1090 16
New York City 1091 23
New York City 1092 18
New York City 1093 19
New York City 1094 25
New York City 1095 17
New York City 1096 16
New York City 1097 25
New York City 1098 25
New York City 1099 15
New York City 1100 23
New York City 1101 22
New York City 1102 16
New York City 1103 11
New York City 1104 17
New York City 1105 14
New York City 1106 16
New York City 1107 17
New York City 1108 16
New York City 1109 22
New York City 1110 24
New York City 1111 14
New York City 1112 21
New York City 1113 8
New York City 1114 10
New York City 1115 6
New York City 1116 14
New York City 1117 17
New York City 1118 13
New York City 1119 15
New York City 1120 14
New York City 1121 15
New York City 1122 24
New York City 1123 29
New York City 1124 15
New York City 1125 21
New York City 1126 25
New York City 1127 22
New York City 1128 25
New York City 1129 32
New York City 1130 28
New York City 1131 18
New York City 1132 26
New York City 1133 28
New York City 1134 19
New York City 1135 22
New York City 1136 18
New York City 1137 23
New York City 1138 22
New York City 1139 23
New York City 1140 29
New York City 1141 19
New York City 1142 18
New York City 1143 31
New York City 1144 17
New York City 1145 16
New York City 1146 19
New York City 1147 15
New York City 1148 17
New York City 1149 17
New York City 1150 7
New York City 1151 12
New York City 1152 30
New York City 1153 15
New York City 1154 17
New York City 1155 20
New York City 1156 18
New York City 1157 18
New York City 1158 20
New York City 1159 14
New York City 1160 10
New York City 1161 18
New York City 1162 17
New York City 1163 18
New York City 1164 20
New York City 1165 15
New York City 1166 14
New York City 1167 11
New York City 1168 20
New York City 1169 13
New York City 1170 16
New York City 1171 23
New York City 1172 20
New York City 1173 20
New York City 1174 24
New York City 1175 22
New York City 1176 18
New York City 1177 17
New York City 1178 26
New York City 1179 23
New York City 1180 28
New York City 1181 27
New York City 1182 23
New York City 1183 32
New York City 1184 23
New York City 1185 28
New York City 1186 26
New York City 1187 30
New York City 1188 21
New York City 1189 19
New York City 1190 18
New York City 1191 19
New York City 1192 19
New York City 1193 23
New York City 1194 13
New York City 1195 17
New York City 1196 13
New York City 1197 15
New York City 1198 18
New York City 1199 16
New York City 1200 10
New York City 1201 14
New York City 1202 17
New York City 1203 17
New York City 1204 18
New York City 1205 15
New York City 1206 15
New York City 1207 12
New York City 1208 18
New York City 1209 13
New York City 1210 13
New York City 1211 18
New York City 1212 16
New York City 1213 14
New York City 1214 15
New York City 1215 24
New York City 1216 18
New York City 1217 19
New York City 1218 27
New York City 1219 19
New York City 1220 21
New York City 1221 13
New York City 1222 24
New York City 1223 21
New York City 1224 24
New York City 1225 31
New York City 1226 15
New York City 1227 24
New York City 1228 21
New York City 1229 22
New York City 1230 17
New York City 1231 19
New York City 1232 26
New York City 1233 18
New York City 1234 17
New York City 1235 18
New York City 1236 21
New York City 1237 19
New York City 1238 18
New York City 1239 16
New York City 1240 20
New York City 1241 14
New York City 1242 19
New York City 1243 17
New York City 1244 11
New York City 1245 8
New York City 1246 19
New York City 1247 22
New York City 1248 18
New York City 1249 13
New York City 1250 20
New York City 1251 18
New York City 1252 12
New York City 1253 27
New York City 1254 14
New York City 1255 15
New York City 1256 16
New York City 1257 15
New York City 1258 7
New York City 1259 18
New York City 1260 12
New York City 1261 21
New York City 1262 23
New York City 1263 19
New York City 1264 29
New York City 1265 23
New York City 1266 21
New York City 1267 27
New York City 1268 19
New York City 1269 31
New York City 1270 24
New York City 1271 23
New York City 1272 15
New York City 1273 18
New York City 1274 26
New York City 1275 24
New York City 1276 27
New York City 1277 27
New York City 1278 27
New York City 1279 29
New York City 1280 24
New York City 1281 17
New York City 1282 26
New York City 1283 21
New York City 1284 18
New York City 1285 19
New York City 1286 12
New York City 1287 19
New York City 1288 15
New York City 1289 24
New York City 1290 14
New York City 1291 16
New York City 1292 15
New York City 1293 18
New York City 1294 16
New York City 1295 16
New York City 1296 14
New York City 1297 15
New York City 1298 18
New York City 1299 15
New York City 1300 14
New York City 1301 17
New York City 1302 14
New York City 1303 16
New York City 1304 15
New York City 1305 23
New York City 1306 20
New York City 1307 11
New York City 1308 15
New York City 1309 20
New York City 1310 13
New York City 1311 13
New York City 1312 19
New York City 1313 17
New York City 1314 18
New York City 1315 21
New York City 1316 21
New York City 1317 33
New York City 1318 20
New York City 1319 21
New York City 1320 31
New York City 1321 27
New York City 1322 18
New York City 1323 24
New York City 1324 25
New York City 1325 21
New York City 1326 28
New York City 1327 28
New York City 1328 14
New York City 1329 23
New York City 1330 19
New York City 1331 25
New York City 1332 14
New York City 1333 27
New York City 1334 19
New York City 1335 18
New York City 1336 12
New York City 1337 16
New York City 1338 16
New York City 1339 19
New York City 1340 289
New York City 1341 14
New York City 1342 15
New York City 1343 14
New York City 1344 10
New York City 1345 11
New York City 1346 26
New York City 1347 18
New York City 1348 15
New York City 1349 18
New York City 1350 17
New York City 1351 12
New York City 1352 15
New York City 1353 17
New York City 1354 25
New York City 1355 18
New York City 1356 22
New York City 1357 13
New York City 1358 17
New York City 1359 17
New York City 1360 23
New York City 1361 22
New York City 1362 19
New York City 1363 24
New York City 1364 15
New York City 1365 23
New York City 1366 26
New York City 1367 20
New York City 1368 28
New York City 1369 26
New York City 1370 24
New York City 1371 23
New York City 1372 28
New York City 1373 16
New York City 1374 28
New York City 1375 10
New York City 1376 25
New York City 1377 16
New York City 1378 15
New York City 1379 18
New York City 1380 18
New York City 1381 27
New York City 1382 18
New York City 1383 12
New York City 1384 16
New York City 1385 15
New York City 1386 21
New York City 1387 12
New York City 1388 9
New York City 1389 19
New York City 1390 16
New York City 1391 14
New York City 1392 14
New York City 1393 24
New York City 1394 13
New York City 1395 26
New York City 1396 19
New York City 1397 24
New York City 1398 14
New York City 1399 18
New York City 1400 18
New York City 1401 15
New York City 1402 24
New York City 1403 13
New York City 1404 18
New York City 1405 16
New York City 1406 14
New York City 1407 19
New York City 1408 23
New York City 1409 24
New York City 1410 19
New York City 1411 23
New York City 1412 20
New York City 1413 17
New York City 1414 10
New York City 1415 23
New York City 1416 25
New York City 1417 25
New York City 1418 30
New York City 1419 19
New York City 1420 21
New York City 1421 24
New York City 1422 17
New York City 1423 24
New York City 1424 31
New York City 1425 9
New York City 1426 25
New York City 1427 17
New York City 1428 16
New York City 1429 16
New York City 1430 16
New York City 1431 28
New York City 1432 13
New York City 1433 13
New York City 1434 22
New York City 1435 13
New York City 1436 12
New York City 1437 12
New York City 1438 14
New York City 1439 18
New York City 1440 13
New York City 1441 13
New York City 1442 16
New York City 1443 13
New York City 1444 19
New York City 1445 10
New York City 1446 17
New York City 1447 22
New York City 1448 21
New York City 1449 19
New York City 1450 26
New York City 1451 12
New York City 1452 16
New York City 1453 23
New York City 1454 19
New York City 1455 26
New York City 1456 16
New York City 1457 24
New York City 1458 28
New York City 1459 19
New York City 1460 13
New York City 1461 29
New York City 1462 14
New York City 1463 19
New York City 1464 19
New York City 1465 24
New York City 1466 24
New York City 1467 27
New York City 1468 24
New York City 1469 26
New York City 1470 17
New York City 1471 15
New York City 1472 16
New York City 1473 14
New York City 1474 16
New York City 1475 14
New York City 1476 16
New York City 1477 12
New York City 1478 21
New York City 1479 14
New York City 1480 9
New York City 1481 6
New York City 1482 16
New York City 1483 12
New York City 1484 14
New York City 1485 15
New York City 1486 14
New York City 1487 18
New York City 1488 18
New York City 1489 17
New York City 1490 14
New York City 1491 19
New York City 1492 13
New York City 1493 25
New York City 1494 17
New York City 1495 22
New York City 1496 17
New York City 1497 14
New York City 1498 24
New York City 1499 15
New York City 1500 16
New York City 1501 25
New York City 1502 27
New York City 1503 31
New York City 1504 20
New York City 1505 19
New York City 1506 23
New York City 1507 30
New York City 1508 17
New York City 1509 17
New York City 1510 21
New York City 1511 23
New York City 1512 24
New York City 1513 26
New York City 1514 31
New York City 1515 22
New York City 1516 29
New York City 1517 28
New York City 1518 24
New York City 1519 23
New York City 1520 26
New York City 1521 20
New York City 1522 22
New York City 1523 12
New York City 1524 17
New York City 1525 16
New York City 1526 26
New York City 1527 22
New York City 1528 17
New York City 1529 13
New York City 1530 17
New York City 1531 14
New York City 1532 15
New York City 1533 15
New York City 1534 17
New York City 1535 18
New York City 1536 16
New York City 1537 15
New York City 1538 23
New York City 1539 21
New York City 1540 21
New York City 1541 19
New York City 1542 15
New York City 1543 19
New York City 1544 16
New York City 1545 21
New York City 1546 15
New York City 1547 15
New York City 1548 16
New York City 1549 14
New York City 1550 23
New York City 1551 18
New York City 1552 14
New York City 1553 30
New York City 1554 17
New York City 1555 14
New York City 1556 21
New York City 1557 19
New York City 1558 15
New York City 1559 22
New York City 1560 29
New York City 1561 20
New York City 1562 19
New York City 1563 19
New York City 1564 17
New York City 1565 26
New York City 1566 18
New York City 1567 15
New York City 1568 14
New York City 1569 21
New York City 1570 16
New York City 1571 15
New York City 1572 23
New York City 1573 14
New York City 1574 16
New York City 1575 12
New York City 1576 13
New York City 1577 12
New York City 1578 16
New York City 1579 16
New York City 1580 10
New York City 1581 12
New York City 1582 7
New York City 1583 27
New York City 1584 12
New York City 1585 16
New York City 1586 18
New York City 1587 18
New York City 1588 12
New York City 1589 12
New York City 1590 14
New York City 1591 23
New York City 1592 21
New York City 1593 18
New York City 1594 22
New York City 1595 21
New York City 1596 10
New York City 1597 16
New York City 1598 10
New York City 1599 11
New York City 1600 18
New York City 1601 17
New York City 1602 21
New York City 1603 18
New York City 1604 13
New York City 1605 27
New York City 1606 14
New York City 1607 22
New York City 1608 24
New York City 1609 17
New York City 1610 21
New York City 1611 19
New York City 1612 17
New York City 1613 17
New York City 1614 9
New York City 1615 17
New York City 1616 18
New York City 1617 6
New York City 1618 23
New York City 1619 18
New York City 1620 16
New York City 1621 18
New York City 1622 23
New York City 1623 14
New York City 1624 11
New York City 1625 21
New York City 1626 6
New York City 1627 17
New York City 1628 21
New York City 1629 13
New York City 1630 14
New York City 1631 14
New York City 1632 12
New York City 1633 19
New York City 1634 15
New York City 1635 17
New York City 1636 8
New York City 1637 12
New York City 1638 20
New York City 1639 25
New York City 1640 17
New York City 1641 7
New York City 1642 18
New York City 1643 18
New York City 1644 18
New York City 1645 13
New York City 1646 20
New York City 1647 19
New York City 1648 24
New York City 1649 13
New York City 1650 26
New York City 1651 19
New York City 1652 23
New York City 1653 20
New York City 1654 18
New York City 1655 23
New York City 1656 17
New York City 1657 18
New York City 1658 11
New York City 1659 8
New York City 1660 21
New York City 1661 24
New York City 1662 15
New York City 1663 15
New York City 1664 17
New York City 1665 19
New York City 1666 15
New York City 1667 24
New York City 1668 12
New York City 1669 11
New York City 1670 16
New York City 1671 20
New York City 1672 20
New York City 1673 19
New York City 1674 18
New York City 1675 11
New York City 1676 13
New York City 1677 10
New York City 1678 14
New York City 1679 17
New York City 1680 11
New York City 1681 11
New York City 1682 23
New York City 1683 15
New York City 1684 17
New York City 1685 16
New York City 1686 18
New York City 1687 10
New York City 1688 22
New York City 1689 16
New York City 1690 8
New York City 1691 21
New York City 1692 24
New York City 1693 17
New York City 1694 19
New York City 1695 22
New York City 1696 12
New York City 1697 14
New York City 1698 21
New York City 1699 29
New York City 1700 12
New York City 1701 21
New York City 1702 24
New York City 1703 23
New York City 1704 18
New York City 1705 20
New York City 1706 20
New York City 1707 18
New York City 1708 17
New York City 1709 14
New York City 1710 18
New York City 1711 17
New York City 1712 12
New York City 1713 12
New York City 1714 14
New York City 1715 10
New York City 1716 17
New York City 1717 10
New York City 1718 18
New York City 1719 15
New York City 1720 11
