NYC 96 1.6
NYC 48 0.8
NYC 49 0.8166666666666667
NYC 49 0.8166666666666667
NYC 49 0.8166666666666667
NYC 48 0.8
NYC 48 0.8
NYC 47 0.7833333333333333
NYC 49 0.8166666666666667
NYC 190 3.1666666666666665
NYC 48 0.8
NYC 96 1.6
NYC 1203 20.05
NYC 772 12.866666666666667
NYC 336 5.6
NYC 1250 20.833333333333332
NYC 97 1.6166666666666667
NYC 574 9.566666666666666
NYC 1204 20.066666666666666
NYC 97 1.6166666666666667
NYC 1204 20.066666666666666
NYC 1246 20.766666666666666
NYC 1824 30.4
NYC 1248 20.8
NYC 669 11.15
NYC 191 3.183333333333333
NYC 1393 23.216666666666665
NYC 717 11.95
NYC 957 15.95
NYC 907 15.116666666666667
NYC 48 0.8
NYC 477 7.95
NYC 2013 33.55
NYC 1003 16.716666666666665
NYC 424 7.066666666666666
NYC 44 0.7333333333333333
NYC 1422 23.7
NYC 2051 34.18333333333333
NYC 1376 22.933333333333334
NYC 96 1.6
NYC 2193 36.55
NYC 475 7.916666666666667
NYC 47 0.7833333333333333
NYC 1947 32.45
NYC 1615 26.916666666666668
NYC 671 11.183333333333334
NYC 1185 19.75
NYC 1378 22.966666666666665
NYC 1280 21.333333333333332
NYC 1712 28.533333333333335
NYC 1524 25.4
NYC 47 0.7833333333333333
NYC 2578 42.96666666666667
NYC 2957 49.28333333333333
NYC 1802 30.033333333333335
NYC 2474 41.233333333333334
NYC 574 9.566666666666666
NYC 429 7.15
NYC 3247 54.11666666666667
NYC 3007 50.11666666666667
NYC 1707 28.45
NYC 766 12.766666666666667
NYC 383 6.383333333333334
NYC 3390 56.5
NYC 1199 19.983333333333334
NYC 95 1.5833333333333333
NYC 289 4.816666666666666
NYC 2809 46.81666666666667
NYC 2712 45.2
NYC 2662 44.36666666666667
NYC 2050 34.166666666666664
NYC 1045 17.416666666666668
NYC 1760 29.333333333333332
NYC 1855 30.916666666666668
NYC 1424 23.733333333333334
NYC 3958 65.96666666666667
NYC 3139 52.31666666666667
NYC 3186 53.1
NYC 1094 18.233333333333334
NYC 1857 30.95
NYC 1857 30.95
NYC 1810 30.166666666666668
NYC 2146 35.766666666666666
NYC 93 1.55
NYC 3183 53.05
NYC 1328 22.133333333333333
NYC 95 1.5833333333333333
NYC 2904 48.4
NYC 5053 84.21666666666667
NYC 4915 81.91666666666667
NYC 865 14.416666666666666
NYC 142 2.3666666666666667
NYC 1055 17.583333333333332
NYC 1055 17.583333333333332
NYC 1195 19.916666666666668
NYC 194 3.2333333333333334
NYC 1052 17.533333333333335
NYC 863 14.383333333333333
NYC 47 0.7833333333333333
NYC 1195 19.916666666666668
NYC 1858 30.966666666666665
NYC 1911 31.85
NYC 143 2.3833333333333333
NYC 769 12.816666666666666
NYC 1009 16.816666666666666
NYC 51 0.85
NYC 48 0.8
NYC 49 0.8166666666666667
NYC 2542 42.36666666666667
NYC 1972 32.86666666666667
NYC 1786 29.766666666666666
NYC 197 3.283333333333333
NYC 1803 30.05
NYC 593 9.883333333333333
NYC 93 1.55
NYC 49 0.8166666666666667
NYC 4569 76.15
NYC 52 0.8666666666666667
NYC 52 0.8666666666666667
NYC 3520 58.666666666666664
NYC 985 16.416666666666668
NYC 439 7.316666666666666
NYC 1321 22.016666666666666
NYC 4961 82.68333333333334
NYC 97 1.6166666666666667
NYC 1468 24.466666666666665
NYC 48 0.8
NYC 152 2.533333333333333
NYC 1322 22.033333333333335
NYC 50 0.8333333333333334
NYC 51 0.85
NYC 2587 43.11666666666667
NYC 53 0.8833333333333333
NYC 51 0.85
NYC 511 8.516666666666667
NYC 51 0.85
NYC 99 1.65
NYC 52 0.8666666666666667
NYC 1252 20.866666666666667
NYC 154 2.566666666666667
NYC 1989 33.15
NYC 3205 53.416666666666664
NYC 49 0.8166666666666667
NYC 49 0.8166666666666667
NYC 2391 39.85
NYC 52 0.8666666666666667
NYC 2699 44.983333333333334
NYC 54 0.9
NYC 51 0.85
NYC 52 0.8666666666666667
NYC 153 2.55
NYC 1732 28.866666666666667
NYC 106 1.7666666666666666
NYC 47 0.7833333333333333
NYC 1320 22
NYC 51 0.85
NYC 2568 42.8
NYC 1377 22.95
NYC 52 0.8666666666666667
NYC 154 2.566666666666667
NYC 54 0.9
NYC 1282 21.366666666666667
NYC 103 1.7166666666666666
NYC 54 0.9
NYC 1081 18.016666666666666
NYC 104 1.7333333333333334
NYC 158 2.6333333333333333
NYC 1946 32.43333333333333
NYC 158 2.6333333333333333
NYC 1142 19.033333333333335
NYC 55 0.9166666666666666
NYC 850 14.166666666666666
NYC 56 0.9333333333333333
NYC 54 0.9
NYC 58 0.9666666666666667
NYC 965 16.083333333333332
NYC 52 0.8666666666666667
NYC 52 0.8666666666666667
NYC 49 0.8166666666666667
NYC 4378 72.96666666666667
NYC 55 0.9166666666666666
NYC 55 0.9166666666666666
NYC 1849 30.816666666666666
NYC 2867 47.78333333333333
NYC 57 0.95
NYC 57 0.95
NYC 52 0.8666666666666667
NYC 51 0.85
NYC 55 0.9166666666666666
NYC 1441 24.016666666666666
NYC 55 0.9166666666666666
NYC 110 1.8333333333333333
NYC 53 0.8833333333333333
NYC 51 0.85
NYC 56 0.9333333333333333
NYC 1973 32.88333333333333
NYC 1592 26.533333333333335
NYC 744 12.4
NYC 103 1.7166666666666666
NYC 49 0.8166666666666667
NYC 105 1.75
NYC 52 0.8666666666666667
NYC 1537 25.616666666666667
NYC 1260 21
NYC 54 0.9
NYC 1045 17.416666666666668
NYC 56 0.9333333333333333
NYC 370 6.166666666666667
NYC 51 0.85
NYC 1409 23.483333333333334
NYC 53 0.8833333333333333
NYC 2119 35.31666666666667
NYC 57 0.95
NYC 48 0.8
NYC 621 10.35
NYC 47 0.7833333333333333
NYC 615 10.25
NYC 206 3.433333333333333
NYC 208 3.466666666666667
NYC 6938 115.63333333333334
NYC 9566 159.43333333333334
NYC 251 4.183333333333334
NYC 50 0.8333333333333334
NYC 101 1.6833333333333333
NYC 1369 22.816666666666666
NYC 48 0.8
NYC 916 15.266666666666667
NYC 554 9.233333333333333
NYC 3422 57.03333333333333
NYC 5410 90.16666666666667
NYC 591 9.85
NYC 1290 21.5
NYC 48 0.8
NYC 1188 19.8
NYC 55 0.9166666666666666
NYC 6808 113.46666666666667
NYC 48 0.8
NYC 6237 103.95
NYC 1964 32.733333333333334
NYC 570 9.5
NYC 55 0.9166666666666666
NYC 500 8.333333333333334
NYC 50 0.8333333333333334
NYC 2469 41.15
NYC 971 16.183333333333334
NYC 3133 52.21666666666667
NYC 49 0.8166666666666667
NYC 300 5
NYC 1112 18.533333333333335
NYC 53 0.8833333333333333
NYC 53 0.8833333333333333
NYC 50 0.8333333333333334
NYC 1466 24.433333333333334
NYC 401 6.683333333333334
NYC 52 0.8666666666666667
NYC 757 12.616666666666667
NYC 98 1.6333333333333333
NYC 98 1.6333333333333333
NYC 760 12.666666666666666
NYC 397 6.616666666666666
NYC 49 0.8166666666666667
NYC 48 0.8
NYC 148 2.466666666666667
NYC 693 11.55
NYC 1343 22.383333333333333
NYC 2397 39.95
NYC 4064 67.73333333333333
NYC 54 0.9
NYC 1750 29.166666666666668
NYC 258 4.3
NYC 51 0.85
NYC 50 0.8333333333333334
NYC 2046 34.1
NYC 1553 25.883333333333333
NYC 2609 43.483333333333334
NYC 49 0.8166666666666667
NYC 49 0.8166666666666667
NYC 3060 51
NYC 49 0.8166666666666667
NYC 700 11.666666666666666
NYC 47 0.7833333333333333
NYC 390 6.5
NYC 48 0.8
NYC 44 0.7333333333333333
NYC 52 0.8666666666666667
NYC 50 0.8333333333333334
NYC 201 3.35
NYC 548 9.133333333333333
NYC 48 0.8
NYC 1347 22.45
NYC 51 0.85
NYC 158 2.6333333333333333
NYC 1357 22.616666666666667
NYC 51 0.85
NYC 105 1.75
NYC 104 1.7333333333333334
NYC 51 0.85
NYC 50 0.8333333333333334
NYC 48 0.8
NYC 52 0.8666666666666667
NYC 1716 28.6
NYC 52 0.8666666666666667
NYC 200 3.3333333333333335
NYC 208 3.466666666666667
NYC 2716 45.266666666666666
NYC 200 3.3333333333333335
NYC 1809 30.15
NYC 52 0.8666666666666667
NYC 1206 20.1
NYC 664 11.066666666666666
NYC 1813 30.216666666666665
NYC 56 0.9333333333333333
NYC 2066 34.43333333333333
NYC 1070 17.833333333333332
NYC 3539 58.983333333333334
NYC 3190 53.166666666666664
NYC 2118 35.3
NYC 53 0.8833333333333333
NYC 1424 23.733333333333334
NYC 1118 18.633333333333333
NYC 567 9.45
NYC 54 0.9
NYC 54 0.9
NYC 1849 30.816666666666666
NYC 1745 29.083333333333332
NYC 3142 52.36666666666667
NYC 3391 56.516666666666666
NYC 1130 18.833333333333332
NYC 246 4.1
NYC 664 11.066666666666666
NYC 405 6.75
NYC 51 0.85
NYC 2593 43.21666666666667
NYC 49 0.8166666666666667
NYC 1984 33.06666666666667
NYC 51 0.85
NYC 197 3.283333333333333
NYC 57 0.95
NYC 57 0.95
NYC 466 7.766666666666667
NYC 1327 22.116666666666667
NYC 17976 299.6
NYC 2245 37.416666666666664
NYC 150 2.5
NYC 2446 40.766666666666666
NYC 112 1.8666666666666667
NYC 677 11.283333333333333
NYC 1792 29.866666666666667
NYC 1845 30.75
NYC 97 1.6166666666666667
NYC 53 0.8833333333333333
NYC 53 0.8833333333333333
NYC 1482 24.7
NYC 103 1.7166666666666666
NYC 1782 29.7
NYC 153 2.55
NYC 22330 372.1666666666667
NYC 19280 321.3333333333333
NYC 1132 18.866666666666667
NYC 199 3.316666666666667
NYC 603 10.05
NYC 1211 20.183333333333334
NYC 143 2.3833333333333333
NYC 2474 41.233333333333334
NYC 542 9.033333333333333
NYC 4419 73.65
NYC 1876 31.266666666666666
NYC 1102 18.366666666666667
NYC 2639 43.983333333333334
NYC 1214 20.233333333333334
NYC 2034 33.9
NYC 51 0.85
NYC 1316 21.933333333333334
NYC 360 6
NYC 2029 33.81666666666667
NYC 1515 25.25
NYC 1515 25.25
NYC 199 3.316666666666667
NYC 3613 60.21666666666667
NYC 967 16.116666666666667
NYC 49 0.8166666666666667
NYC 2633 43.88333333333333
NYC 193 3.216666666666667
NYC 903 15.05
NYC 1858 30.966666666666665
NYC 3441 57.35
NYC 53 0.8833333333333333
NYC 899 14.983333333333333
NYC 10089 168.15
NYC 55 0.9166666666666666
NYC 2169 36.15
NYC 2785 46.416666666666664
NYC 2620 43.666666666666664
NYC 1724 28.733333333333334
NYC 1055 17.583333333333332
NYC 99 1.65
NYC 663 11.05
NYC 2522 42.03333333333333
NYC 52 0.8666666666666667
NYC 2223 37.05
NYC 54 0.9
NYC 1834 30.566666666666666
NYC 50 0.8333333333333334
NYC 975 16.25
NYC 256 4.266666666666667
NYC 49 0.8166666666666667
NYC 717 11.95
NYC 256 4.266666666666667
NYC 2880 48
NYC 1226 20.433333333333334
NYC 1129 18.816666666666666
NYC 870 14.5
NYC 2740 45.666666666666664
NYC 250 4.166666666666667
NYC 1323 22.05
NYC 347 5.783333333333333
NYC 1767 29.45
NYC 493 8.216666666666667
NYC 49 0.8166666666666667
NYC 1622 27.033333333333335
NYC 152 2.533333333333333
NYC 47 0.7833333333333333
NYC 3080 51.333333333333336
NYC 1817 30.283333333333335
NYC 1100 18.333333333333332
NYC 3130 52.166666666666664
NYC 1613 26.883333333333333
NYC 1816 30.266666666666666
NYC 1822 30.366666666666667
NYC 1768 29.466666666666665
NYC 2616 43.6
NYC 200 3.3333333333333335
NYC 800 13.333333333333334
NYC 1294 21.566666666666666
NYC 1900 31.666666666666668
NYC 2953 49.21666666666667
NYC 1797 29.95
NYC 983 16.383333333333333
NYC 92 1.5333333333333334
NYC 2339 38.983333333333334
NYC 18768 312.8
NYC 1925 32.083333333333336
NYC 371 6.183333333333334
NYC 2887 48.11666666666667
NYC 1816 30.266666666666666
NYC 185 3.0833333333333335
NYC 1013 16.883333333333333
NYC 3519 58.65
NYC 2104 35.06666666666667
NYC 48 0.8
NYC 1954 32.56666666666667
NYC 2873 47.88333333333333
NYC 1848 30.8
NYC 2923 48.71666666666667
NYC 1497 24.95
NYC 46 0.7666666666666667
NYC 93 1.55
NYC 1090 18.166666666666668
NYC 1781 29.683333333333334
NYC 423 7.05
