MongoDB shell version: 3.2.18
connecting to: bigdatadb.polito.it/carsharing
2018-01-13T23:06:46.889+0100 W NETWORK  [thread1] SSL peer certificate validation failed: self signed certificate
0 , 0 , 450
0 , 1 , 260
0 , 2 , 533
0 , 3 , 285
0 , 4 , 470
0 , 5 , 338
0 , 6 , 300
0 , 7 , 306
0 , 8 , 187
0 , 9 , 207
0 , 10 , 214
0 , 11 , 101
0 , 12 , 127
0 , 13 , 105
0 , 14 , 0
0 , 15 , 57
0 , 16 , 92
0 , 17 , 53
0 , 18 , 28
0 , 19 , 90
0 , 20 , 83
0 , 21 , 26
0 , 22 , 91
1 , 0 , 298
1 , 1 , 76
1 , 2 , 229
1 , 3 , 106
1 , 4 , 136
1 , 5 , 97
1 , 6 , 120
1 , 7 , 133
1 , 8 , 128
1 , 9 , 101
1 , 10 , 78
1 , 11 , 47
1 , 12 , 44
1 , 13 , 35
1 , 14 , 0
1 , 15 , 9
1 , 16 , 36
1 , 17 , 14
1 , 18 , 10
1 , 19 , 34
1 , 20 , 37
1 , 21 , 8
1 , 22 , 44
2 , 0 , 564
2 , 1 , 241
2 , 2 , 243
2 , 3 , 198
2 , 4 , 330
2 , 5 , 173
2 , 6 , 129
2 , 7 , 105
2 , 8 , 108
2 , 9 , 142
2 , 10 , 136
2 , 11 , 53
2 , 12 , 118
2 , 13 , 48
2 , 14 , 0
2 , 15 , 33
2 , 16 , 23
2 , 17 , 13
2 , 18 , 8
2 , 19 , 12
2 , 20 , 53
2 , 21 , 13
2 , 22 , 62
3 , 0 , 319
3 , 1 , 111
3 , 2 , 185
3 , 3 , 113
3 , 4 , 231
3 , 5 , 134
3 , 6 , 71
3 , 7 , 55
3 , 8 , 70
3 , 9 , 94
3 , 10 , 74
3 , 11 , 45
3 , 12 , 108
3 , 13 , 55
3 , 14 , 0
3 , 15 , 13
3 , 16 , 29
3 , 17 , 14
3 , 18 , 7
3 , 19 , 6
3 , 20 , 11
3 , 21 , 6
3 , 22 , 33
4 , 0 , 460
4 , 1 , 149
4 , 2 , 347
4 , 3 , 232
4 , 4 , 273
4 , 5 , 273
4 , 6 , 194
4 , 7 , 142
4 , 8 , 79
4 , 9 , 78
4 , 10 , 105
4 , 11 , 63
4 , 12 , 136
4 , 13 , 111
4 , 14 , 0
4 , 15 , 64
4 , 16 , 57
4 , 17 , 35
4 , 18 , 20
4 , 19 , 19
4 , 20 , 33
4 , 21 , 11
4 , 22 , 52
5 , 0 , 329
5 , 1 , 119
5 , 2 , 164
5 , 3 , 136
5 , 4 , 286
5 , 5 , 213
5 , 6 , 250
5 , 7 , 213
5 , 8 , 38
5 , 9 , 59
5 , 10 , 68
5 , 11 , 35
5 , 12 , 94
5 , 13 , 117
5 , 14 , 0
5 , 15 , 70
5 , 16 , 124
5 , 17 , 63
5 , 18 , 21
5 , 19 , 20
5 , 20 , 15
5 , 21 , 17
5 , 22 , 39
6 , 0 , 282
6 , 1 , 118
6 , 2 , 114
6 , 3 , 69
6 , 4 , 203
6 , 5 , 269
6 , 6 , 213
6 , 7 , 213
6 , 8 , 62
6 , 9 , 50
6 , 10 , 50
6 , 11 , 16
6 , 12 , 57
6 , 13 , 68
6 , 14 , 0
6 , 15 , 54
6 , 16 , 79
6 , 17 , 85
6 , 18 , 33
6 , 19 , 46
6 , 20 , 36
6 , 21 , 32
6 , 22 , 16
7 , 0 , 300
7 , 1 , 131
7 , 2 , 113
7 , 3 , 52
7 , 4 , 134
7 , 5 , 195
7 , 6 , 219
7 , 7 , 112
7 , 8 , 65
7 , 9 , 46
7 , 10 , 28
7 , 11 , 11
7 , 12 , 34
7 , 13 , 36
7 , 14 , 1
7 , 15 , 32
7 , 16 , 50
7 , 17 , 74
7 , 18 , 17
7 , 19 , 60
7 , 20 , 40
7 , 21 , 35
7 , 22 , 22
