377,14,1
381,10,1
381,12,1
382,16,1
382,18,1
415,10,1
417,1,1
417,13,1
417,14,3
419,0,1
419,9,1
419,12,2
419,13,2
421,0,1
421,7,1
421,13,1
422,9,1
422,13,1
422,14,1
423,10,1
423,12,1
423,13,2
423,15,1
423,16,1
423,17,2
423,19,1
423,20,1
457,1,1
458,18,1
458,19,1
459,0,1
459,2,1
459,7,1
459,12,1
459,14,1
459,18,1
460,9,1
460,10,1
460,12,1
461,2,1
461,9,1
461,11,1
461,14,1
461,15,1
461,17,1
461,22,1
462,13,1
462,17,1
462,18,1
462,22,1
463,8,1
463,15,1
463,17,1
463,18,1
463,19,2
464,13,1
499,11,2
499,12,2
499,14,2
499,15,2
499,19,1
500,1,1
500,13,2
500,17,1
500,18,1
502,8,1
502,11,1
502,12,2
502,13,1
502,16,4
502,19,1
502,20,1
503,15,1
504,10,1
504,19,1
539,16,1
539,17,1
539,19,1
539,23,1
540,1,1
540,8,1
540,13,1
540,19,1
541,2,1
541,10,1
541,15,1
541,17,1
542,13,1
544,1,1
544,9,1
544,11,3
544,15,1
544,16,2
544,17,1
544,18,2
544,19,1
544,20,4
577,5,2
577,10,1
577,17,1
577,18,1
577,19,1
579,0,1
579,3,1
579,9,2
580,0,1
580,2,1
580,8,1
580,12,2
581,2,1
581,11,1
581,12,2
581,14,1
581,16,1
581,18,1
581,19,2
581,21,1
581,22,1
582,0,1
582,2,1
582,7,1
582,10,1
582,11,3
582,12,3
582,14,1
582,15,2
582,16,3
582,18,3
582,19,2
584,0,1
584,10,1
584,11,3
584,12,3
584,13,1
584,14,3
584,15,2
584,16,1
584,17,2
584,18,2
584,20,2
585,3,1
585,10,1
586,9,1
586,14,1
616,6,1
616,11,1
617,13,3
617,14,2
617,15,1
617,19,1
617,20,1
618,0,1
618,8,2
619,1,1
619,6,1
619,9,1
619,16,2
619,18,1
620,0,1
620,1,1
620,2,1
620,12,2
620,15,1
620,17,2
620,19,1
620,20,1
621,2,1
621,9,1
621,12,2
621,13,1
621,14,2
621,15,1
621,17,1
622,6,2
622,9,1
622,15,1
622,17,1
622,22,1
623,0,1
623,20,1
623,22,1
624,0,1
624,17,2
624,21,1
625,1,2
625,7,1
625,16,1
625,18,1
625,20,2
626,10,1
626,14,1
626,17,1
626,21,1
657,14,1
657,16,1
658,2,1
658,3,1
658,6,1
658,14,1
658,16,3
658,23,1
659,7,1
659,9,2
659,11,3
659,13,1
659,15,1
659,16,1
659,19,1
660,1,1
660,11,1
660,13,1
660,19,1
660,20,1
660,21,1
661,1,1
661,11,2
661,19,1
661,20,2
662,8,1
662,10,1
662,17,1
662,18,1
662,22,1
663,12,1
663,15,1
663,16,2
663,17,1
663,19,2
663,20,2
663,21,2
664,4,2
664,6,1
664,7,1
664,12,1
664,15,1
664,16,4
664,17,1
664,19,1
664,20,2
665,0,1
665,5,1
665,6,1
665,8,1
665,10,2
665,11,2
665,12,2
665,14,1
665,15,1
665,16,1
665,17,2
665,18,3
665,19,1
665,20,2
665,21,1
665,22,2
665,23,1
666,0,1
666,4,1
666,9,1
666,10,1
666,11,1
666,13,2
666,14,1
666,16,1
666,20,1
666,22,1
667,11,1
667,12,1
697,17,1
698,6,1
698,13,1
698,16,1
698,20,1
699,2,1
699,5,1
699,9,1
699,11,1
699,15,1
699,19,1
699,23,2
700,3,1
700,7,1
700,9,1
700,11,1
700,15,1
700,16,1
700,17,1
700,18,1
700,19,2
700,20,2
700,22,1
701,2,1
701,8,1
701,9,1
701,10,1
701,11,2
701,17,2
701,23,1
702,13,1
702,19,1
703,2,1
703,8,2
703,9,1
703,10,2
703,12,1
703,14,2
703,15,1
703,18,1
703,19,1
703,20,2
703,21,1
703,22,1
704,0,2
704,1,1
704,6,2
704,9,1
704,10,1
704,13,2
704,17,2
704,18,1
704,19,1
705,7,1
705,9,1
705,10,1
705,12,2
705,13,2
705,15,1
705,16,3
705,17,2
705,18,3
705,19,4
705,20,1
705,22,1
705,23,1
706,0,2
706,1,1
706,9,1
706,15,1
706,17,2
706,19,1
706,20,4
706,22,1
735,8,1
735,9,1
735,10,1
735,12,1
735,13,1
735,15,2
735,16,1
735,18,2
737,0,1
737,18,1
738,2,1
738,7,1
738,12,1
738,14,1
738,15,2
738,21,1
739,10,1
739,11,2
739,13,1
739,18,1
739,20,1
739,21,1
740,2,1
740,10,1
740,11,1
740,17,1
740,18,1
740,19,2
741,0,1
741,1,1
741,7,1
741,9,2
741,10,1
741,11,1
741,12,1
741,14,2
741,17,1
741,18,3
741,19,2
741,20,1
741,21,2
741,22,2
741,23,1
742,0,2
742,10,1
742,11,1
742,14,1
742,15,1
742,16,1
742,17,2
742,18,1
742,19,1
742,21,1
742,22,2
743,0,1
743,9,2
743,10,1
743,11,4
743,12,3
743,13,3
743,15,4
743,16,3
743,17,5
743,18,4
743,19,1
743,20,2
743,22,1
744,0,1
744,7,1
744,11,1
744,13,1
744,14,1
744,20,1
744,21,1
744,23,1
745,0,1
745,1,2
745,7,1
745,8,3
745,12,2
745,16,6
745,17,1
745,18,2
745,19,3
745,20,1
745,22,1
745,23,1
746,0,2
746,1,3
746,10,2
746,11,1
746,12,1
746,13,2
746,14,1
746,16,2
746,17,3
746,18,2
746,20,8
746,21,2
746,23,1
778,1,1
778,16,1
778,21,1
779,9,2
779,10,1
779,15,2
779,16,1
779,17,5
780,4,1
780,10,1
780,11,1
780,12,2
780,13,2
780,16,1
780,17,1
780,18,1
780,19,2
780,20,3
780,21,1
780,23,1
781,0,1
781,2,2
781,5,1
781,6,1
781,7,1
781,11,1
781,12,2
781,13,1
781,15,1
781,16,3
781,18,2
781,20,2
781,21,1
781,22,1
782,0,4
782,2,2
782,3,2
782,7,1
782,9,2
782,10,5
782,11,2
782,12,3
782,13,3
782,14,1
782,15,3
782,16,2
782,17,2
782,18,3
782,21,2
782,22,2
782,23,2
783,1,1
783,2,1
783,4,2
783,6,2
783,7,2
783,8,3
783,9,3
783,10,1
783,14,2
783,16,2
783,17,5
783,18,1
783,19,4
783,20,2
783,21,3
783,23,4
784,1,4
784,8,1
784,11,2
784,12,2
784,13,2
784,14,2
784,16,2
784,17,3
784,18,1
784,19,2
784,20,3
784,21,2
784,22,1
784,23,2
785,0,3
785,1,3
785,4,2
785,7,2
785,8,1
785,9,3
785,10,2
785,11,1
785,12,3
785,13,1
785,14,2
785,15,2
785,16,3
785,17,2
785,19,2
785,20,6
785,21,3
785,22,2
785,23,1
786,0,4
786,2,1
786,3,1
786,4,1
786,5,1
786,6,1
786,9,1
786,11,4
786,12,1
786,13,1
786,14,2
786,15,1
786,16,2
786,17,1
786,18,5
786,19,6
786,20,1
786,21,2
786,22,12
786,23,3
787,9,1
787,11,1
787,12,2
787,15,1
787,16,3
787,17,4
787,18,2
787,19,3
787,20,4
787,22,1
788,1,2
788,9,3
788,10,1
788,11,1
788,14,1
788,15,1
788,16,1
788,17,1
788,18,3
788,21,3
788,23,1
817,17,1
817,20,2
818,18,1
819,1,1
819,2,1
819,10,1
819,12,1
819,13,1
819,19,1
819,20,2
819,23,1
820,3,1
820,6,1
820,10,1
820,12,2
820,14,1
820,15,2
820,16,2
820,20,3
820,21,1
821,1,1
821,7,1
821,9,1
821,12,1
821,13,1
821,16,2
821,17,1
821,18,1
821,19,3
821,20,1
821,22,1
821,23,3
822,0,1
822,2,1
822,6,1
822,10,1
822,12,3
822,13,3
822,14,1
822,16,1
822,17,1
822,18,3
822,19,2
822,20,7
823,0,2
823,2,1
823,6,2
823,9,1
823,11,2
823,12,3
823,16,1
823,18,1
