Madrid 9 7 11 215 417993
Madrid 9 7 12 220 417994
Madrid 9 7 13 297 417995
Madrid 9 7 14 380 417996
Madrid 9 7 15 366 417997
Madrid 9 7 16 380 417998
Madrid 9 7 17 342 417999
Madrid 9 7 18 322 418000
Madrid 9 7 19 351 418001
Madrid 9 7 20 298 418002
Madrid 9 7 21 330 418003
Madrid 9 7 22 280 418004
Madrid 9 7 23 211 418005
Madrid 9 8 0 183 418006
Madrid 9 8 1 116 418007
Madrid 9 8 2 100 418008
Madrid 9 8 3 85 418009
Madrid 9 8 4 79 418010
Madrid 9 8 5 64 418011
Madrid 9 8 6 67 418012
Madrid 9 8 7 200 418013
Madrid 9 8 8 358 418014
Madrid 9 8 9 362 418015
Madrid 9 8 10 266 418016
Madrid 9 8 11 275 418017
Madrid 9 8 12 291 418018
Madrid 9 8 13 337 418019
Madrid 9 8 14 338 418020
Madrid 9 8 15 360 418021
Madrid 9 8 16 351 418022
Madrid 9 8 17 331 418023
Madrid 9 8 18 310 418024
Madrid 9 8 19 345 418025
Madrid 9 8 20 324 418026
Madrid 9 8 21 285 418027
Madrid 9 8 22 293 418028
Madrid 9 8 23 266 418029
Madrid 9 9 0 298 418030
Madrid 9 9 1 233 418031
Madrid 9 9 2 210 418032
Madrid 9 9 3 140 418033
Madrid 9 9 4 400 418034
Madrid 9 9 5 115 418035
Madrid 9 9 6 70 418036
Madrid 9 9 7 75 418037
Madrid 9 9 8 107 418038
Madrid 9 9 9 160 418039
Madrid 9 9 10 203 418040
Madrid 9 9 11 244 418041
Madrid 9 9 12 319 418042
Madrid 9 9 13 301 418043
Madrid 9 9 14 321 418044
Madrid 9 9 15 310 418045
Madrid 9 9 16 253 418046
Madrid 9 9 17 242 418047
Madrid 9 9 18 248 418048
Madrid 9 9 19 289 418049
Madrid 9 9 20 301 418050
Madrid 9 9 21 324 418051
Madrid 9 9 22 295 418052
Madrid 9 9 23 249 418053
Madrid 9 10 0 265 418054
Madrid 9 10 1 225 418055
Madrid 9 10 2 201 418056
Madrid 9 10 3 150 418057
Madrid 9 10 4 113 418058
Madrid 9 10 5 97 418059
Madrid 9 10 6 71 418060
Madrid 9 10 7 48 418061
Madrid 9 10 8 45 418062
Madrid 9 10 9 69 418063
Madrid 9 10 10 97 418064
Madrid 9 10 11 132 418065
Madrid 9 10 12 189 418066
Madrid 9 10 13 236 418067
Madrid 9 10 14 292 418068
Madrid 9 10 15 214 418069
Madrid 9 10 16 203 418070
Madrid 9 10 17 230 418071
Madrid 9 10 18 236 418072
Madrid 9 10 19 269 418073
Madrid 9 10 20 247 418074
Madrid 9 10 21 273 418075
Madrid 9 10 22 197 418076
Madrid 9 10 23 187 418077
Madrid 9 11 0 149 418078
Madrid 9 11 1 97 418079
Madrid 9 11 2 70 418080
Madrid 9 11 3 47 418081
Madrid 9 11 4 53 418082
Madrid 9 11 5 47 418083
Madrid 9 11 6 56 418084
Madrid 9 11 7 154 418085
Madrid 9 11 8 323 418086
Madrid 9 11 9 358 418087
Madrid 9 11 10 245 418088
Madrid 9 11 11 224 418089
Madrid 9 11 12 240 418090
Madrid 9 11 13 301 418091
Madrid 9 11 14 356 418092
Madrid 9 11 15 354 418093
Madrid 9 11 16 375 418094
Madrid 9 11 17 321 418095
Madrid 9 11 18 325 418096
Madrid 9 11 19 328 418097
Madrid 9 11 20 338 418098
Madrid 9 11 21 284 418099
Madrid 9 11 22 220 418100
Madrid 9 11 23 176 418101
Madrid 9 12 0 137 418102
Madrid 9 12 1 90 418103
Madrid 9 12 2 62 418104
Madrid 9 12 3 56 418105
Madrid 9 12 4 42 418106
Madrid 9 12 5 65 418107
Madrid 9 12 6 58 418108
Madrid 9 12 7 175 418109
Madrid 9 12 8 301 418110
Madrid 9 12 9 382 418111
Madrid 9 12 10 484 418112
Madrid 9 12 11 240 418113
Madrid 9 12 12 472 418114
Madrid 9 12 13 307 418115
Madrid 9 12 14 373 418116
Madrid 9 12 15 346 418117
Madrid 9 12 16 524 418118
Madrid 9 12 17 330 418119
Madrid 9 12 18 331 418120
Madrid 9 12 19 366 418121
Madrid 9 12 20 344 418122
Madrid 9 12 21 325 418123
Madrid 9 12 22 277 418124
Madrid 9 12 23 190 418125
Madrid 9 13 0 144 418126
Madrid 9 13 1 100 418127
Madrid 9 13 2 72 418128
Madrid 9 13 3 75 418129
Madrid 9 13 4 49 418130
Madrid 9 13 5 62 418131
Madrid 9 13 6 58 418132
Madrid 9 13 7 175 418133
Madrid 9 13 8 278 418134
Madrid 9 13 9 337 418135
Madrid 9 13 10 244 418136
Madrid 9 13 11 234 418137
Madrid 9 13 12 246 418138
Madrid 9 13 13 276 418139
Madrid 9 13 14 337 418140
Madrid 9 13 15 386 418141
Madrid 9 13 16 350 418142
Madrid 9 13 17 298 418143
Madrid 9 13 18 315 418144
Madrid 9 13 19 316 418145
Madrid 9 13 20 324 418146
Madrid 9 13 21 307 418147
Madrid 9 13 22 260 418148
Madrid 9 13 23 230 418149
Madrid 9 14 0 158 418150
Madrid 9 14 1 133 418151
Madrid 9 14 2 60 418152
Madrid 9 14 3 59 418153
Madrid 9 14 4 71 418154
Madrid 9 14 5 58 418155
Madrid 9 14 6 68 418156
Madrid 9 14 7 175 418157
Madrid 9 14 8 409 418158
Madrid 9 14 9 370 418159
Madrid 9 14 10 262 418160
Madrid 9 14 11 263 418161
Madrid 9 14 12 266 418162
Madrid 9 14 13 508 418163
Madrid 9 14 14 371 418164
Madrid 9 14 15 400 418165
Madrid 9 14 16 395 418166
Madrid 9 14 17 342 418167
Madrid 9 14 18 325 418168
Madrid 9 14 19 361 418169
Madrid 9 14 20 364 418170
Madrid 9 14 21 357 418171
Madrid 9 14 22 269 418172
Madrid 9 14 23 238 418173
Madrid 9 15 0 186 418174
Madrid 9 15 1 135 418175
Madrid 9 15 2 88 418176
Madrid 9 15 3 66 418177
Madrid 9 15 4 58 418178
Madrid 9 15 5 75 418179
Madrid 9 15 6 76 418180
Madrid 9 15 7 180 418181
Madrid 9 15 8 317 418182
Madrid 9 15 9 365 418183
Madrid 9 15 10 247 418184
Madrid 9 15 11 278 418185
Madrid 9 15 12 289 418186
Madrid 9 15 13 343 418187
Madrid 9 15 14 325 418188
Madrid 9 15 15 370 418189
Madrid 9 15 16 401 418190
Madrid 9 15 17 356 418191
Madrid 9 15 18 336 418192
Madrid 9 15 19 395 418193
Madrid 9 15 20 339 418194
Madrid 9 15 21 388 418195
Madrid 9 15 22 418 418196
Madrid 9 15 23 365 418197
Madrid 9 16 0 317 418198
Madrid 9 16 1 287 418199
Madrid 9 16 2 174 418200
Madrid 9 16 3 154 418201
Madrid 9 16 4 124 418202
Madrid 9 16 5 113 418203
Madrid 9 16 6 89 418204
Madrid 9 16 7 84 418205
Madrid 9 16 8 109 418206
Madrid 9 16 9 172 418207
Madrid 9 16 10 227 418208
Madrid 9 16 11 259 418209
Madrid 9 16 12 256 418210
Madrid 9 16 13 322 418211
Madrid 9 16 14 436 418212
Madrid 9 16 15 294 418213
Madrid 9 16 16 256 418214
Madrid 9 16 17 314 418215
Madrid 9 16 18 301 418216
Madrid 9 16 19 376 418217
Madrid 9 16 20 353 418218
Madrid 9 16 21 347 418219
Madrid 9 16 22 495 418220
Madrid 9 16 23 292 418221
Madrid 9 17 0 575 418222
Madrid 9 17 1 223 418223
Madrid 9 17 2 162 418224
Madrid 9 17 3 121 418225
Madrid 9 17 4 108 418226
Madrid 9 17 5 86 418227
Madrid 9 17 6 68 418228
Madrid 9 17 7 50 418229
Madrid 9 17 8 57 418230
Madrid 9 17 9 68 418231
Madrid 9 17 10 125 418232
Madrid 9 17 11 150 418233
Madrid 9 17 12 209 418234
Madrid 9 17 13 215 418235
Madrid 9 17 14 287 418236
Madrid 9 17 15 236 418237
Madrid 9 17 16 186 418238
Madrid 9 17 17 209 418239
Madrid 9 17 18 246 418240
Madrid 9 17 19 265 418241
Madrid 9 17 20 244 418242
Madrid 9 17 21 264 418243
Madrid 9 17 22 215 418244
Madrid 9 17 23 194 418245
Madrid 9 18 0 142 418246
Madrid 9 18 1 96 418247
Madrid 9 18 2 48 418248
Madrid 9 18 3 42 418249
Madrid 9 18 4 52 418250
Madrid 9 18 5 46 418251
Madrid 9 18 6 64 418252
Madrid 9 18 7 188 418253
Madrid 9 18 8 323 418254
Madrid 9 18 9 407 418255
Madrid 9 18 10 239 418256
Madrid 9 18 11 233 418257
Madrid 9 18 12 268 418258
Madrid 9 18 13 334 418259
Madrid 9 18 14 383 418260
Madrid 9 18 15 353 418261
Madrid 9 18 16 342 418262
Madrid 9 18 17 326 418263
Madrid 9 18 18 328 418264
Madrid 9 18 19 369 418265
Madrid 9 18 20 348 418266
Madrid 9 18 21 287 418267
Madrid 9 18 22 182 418268
Madrid 9 18 23 170 418269
Madrid 9 19 0 137 418270
Madrid 9 19 1 96 418271
Madrid 9 19 2 60 418272
Madrid 9 19 3 40 418273
Madrid 9 19 4 66 418274
Madrid 9 19 5 404 418275
Madrid 9 19 6 54 418276
Madrid 9 19 7 195 418277
Madrid 9 19 8 329 418278
Madrid 9 19 9 389 418279
Madrid 9 19 10 270 418280
Madrid 9 19 11 231 418281
Madrid 9 19 12 228 418282
Madrid 9 19 13 291 418283
Madrid 9 19 14 396 418284
Madrid 9 19 15 368 418285
Madrid 9 19 16 346 418286
Madrid 9 19 17 339 418287
Madrid 9 19 18 325 418288
Madrid 9 19 19 374 418289
Madrid 9 19 20 347 418290
Madrid 9 19 21 326 418291
Madrid 9 19 22 205 418292
Madrid 9 19 23 173 418293
Madrid 9 20 0 171 418294
Madrid 9 20 1 128 418295
Madrid 9 20 2 90 418296
Madrid 9 20 3 73 418297
Madrid 9 20 4 86 418298
Madrid 9 20 5 124 418299
Madrid 9 20 6 79 418300
Madrid 9 20 7 163 418301
Madrid 9 20 8 305 418302
Madrid 9 20 9 366 418303
Madrid 9 20 10 477 418304
Madrid 9 20 11 697 418305
Madrid 9 20 12 277 418306
Madrid 9 20 13 276 418307
Madrid 9 20 14 363 418308
Madrid 9 20 15 389 418309
Madrid 9 20 16 387 418310
Madrid 9 20 17 355 418311
Madrid 9 20 18 331 418312
Madrid 9 20 19 343 418313
Madrid 9 20 20 342 418314
Madrid 9 20 21 365 418315
Madrid 9 20 22 443 418316
Madrid 9 20 23 172 418317
Madrid 9 21 0 187 418318
Madrid 9 21 1 144 418319
Madrid 9 21 2 119 418320
Madrid 9 21 3 101 418321
Madrid 9 21 4 89 418322
Madrid 9 21 5 83 418323
Madrid 9 21 6 77 418324
Madrid 9 21 7 174 418325
Madrid 9 21 8 279 418326
Madrid 9 21 9 386 418327
Madrid 9 21 10 278 418328
Madrid 9 21 11 237 418329
Madrid 9 21 12 269 418330
Madrid 9 21 13 308 418331
Madrid 9 21 14 387 418332
Madrid 9 21 15 502 418333
Madrid 9 21 16 332 418334
Madrid 9 21 17 324 418335
Madrid 9 21 18 303 418336
Madrid 9 21 19 316 418337
Madrid 9 21 20 301 418338
Madrid 9 21 21 346 418339
Madrid 9 21 22 271 418340
Madrid 9 21 23 242 418341
Madrid 9 22 0 219 418342
Madrid 9 22 1 146 418343
Madrid 9 22 2 98 418344
Madrid 9 22 3 58 418345
Madrid 9 22 4 64 418346
Madrid 9 22 5 71 418347
Madrid 9 22 6 60 418348
Madrid 9 22 7 185 418349
Madrid 9 22 8 322 418350
Madrid 9 22 9 381 418351
Madrid 9 22 10 244 418352
Madrid 9 22 11 247 418353
Madrid 9 22 12 305 418354
Madrid 9 22 13 305 418355
Madrid 9 22 14 342 418356
Madrid 9 22 15 375 418357
Madrid 9 22 16 403 418358
Madrid 9 22 17 335 418359
Madrid 9 22 18 327 418360
Madrid 9 22 19 378 418361
Madrid 9 22 20 339 418362
Madrid 9 22 21 404 418363
Madrid 9 22 22 382 418364
Madrid 9 22 23 357 418365
Madrid 9 23 0 284 418366
Madrid 9 23 1 252 418367
Madrid 9 23 2 199 418368
Madrid 9 23 3 152 418369
Madrid 9 23 4 123 418370
Madrid 9 23 5 132 418371
Madrid 9 23 6 88 418372
Madrid 9 23 7 69 418373
Madrid 9 23 8 116 418374
Madrid 9 23 9 189 418375
Madrid 9 23 10 202 418376
Madrid 9 23 11 261 418377
Madrid 9 23 12 290 418378
Madrid 9 23 13 337 418379
Madrid 9 23 14 546 418380
Madrid 9 23 15 293 418381
Madrid 9 23 16 248 418382
Madrid 9 23 17 259 418383
Madrid 9 23 18 273 418384
Madrid 9 23 19 331 418385
Madrid 9 23 20 371 418386
Madrid 9 23 21 347 418387
Madrid 9 23 22 367 418388
Madrid 9 23 23 496 418389
Madrid 9 24 0 308 418390
Madrid 9 24 1 237 418391
Madrid 9 24 2 177 418392
Madrid 9 24 3 131 418393
Madrid 9 24 4 102 418394
Madrid 9 24 5 70 418395
Madrid 9 24 6 70 418396
Madrid 9 24 7 50 418397
Madrid 9 24 8 52 418398
Madrid 9 24 9 85 418399
Madrid 9 24 10 106 418400
Madrid 9 24 11 169 418401
Madrid 9 24 12 184 418402
Madrid 9 24 13 267 418403
Madrid 9 24 14 300 418404
Madrid 9 24 15 236 418405
Madrid 9 24 16 217 418406
Madrid 9 24 17 254 418407
Madrid 9 24 18 294 418408
Madrid 9 24 19 307 418409
Madrid 9 24 20 459 418410
Madrid 9 24 21 269 418411
Madrid 9 24 22 210 418412
Madrid 9 24 23 365 418413
Madrid 9 25 0 590 418414
Madrid 9 25 1 390 418415
Madrid 9 25 2 59 418416
Madrid 9 25 3 51 418417
Madrid 9 25 4 68 418418
Madrid 9 25 5 68 418419
Madrid 9 25 6 59 418420
Madrid 9 25 7 157 418421
Madrid 9 25 8 329 418422
Madrid 9 25 9 393 418423
Madrid 9 25 10 257 418424
Madrid 9 25 11 227 418425
Madrid 9 25 12 257 418426
Madrid 9 25 13 302 418427
Madrid 9 25 14 397 418428
Madrid 9 25 15 370 418429
Madrid 9 25 16 394 418430
Madrid 9 25 17 328 418431
Madrid 9 25 18 344 418432
Madrid 9 25 19 336 418433
Madrid 9 25 20 335 418434
Madrid 9 25 21 314 418435
Madrid 9 25 22 218 418436
Madrid 9 25 23 170 418437
Madrid 9 26 0 130 418438
Madrid 9 26 1 85 418439
Madrid 9 26 2 46 418440
Madrid 9 26 3 344 418441
Madrid 9 26 4 35 418442
Madrid 9 26 5 58 418443
Madrid 9 26 6 54 418444
Madrid 9 26 7 523 418445
Madrid 9 26 8 295 418446
Madrid 9 26 9 394 418447
Madrid 9 26 10 282 418448
Madrid 9 26 11 703 418449
Madrid 9 26 12 456 418450
Madrid 9 26 13 291 418451
Madrid 9 26 14 400 418452
Madrid 9 26 15 400 418453
Madrid 9 26 16 407 418454
Madrid 9 26 17 291 418455
Madrid 9 26 18 297 418456
Madrid 9 26 19 514 418457
Madrid 9 26 20 349 418458
Madrid 9 26 21 327 418459
Madrid 9 26 22 241 418460
Madrid 9 26 23 228 418461
Madrid 9 27 0 135 418462
Madrid 9 27 1 89 418463
Madrid 9 27 2 58 418464
Madrid 9 27 3 57 418465
Madrid 9 27 4 60 418466
Madrid 9 27 5 74 418467
Madrid 9 27 6 56 418468
Madrid 9 27 7 164 418469
Madrid 9 27 8 325 418470
Madrid 9 27 9 376 418471
Madrid 9 27 10 294 418472
Madrid 9 27 11 262 418473
Madrid 9 27 12 244 418474
Madrid 9 27 13 293 418475
Madrid 9 27 14 406 418476
Madrid 9 27 15 375 418477
Madrid 9 27 16 381 418478
Madrid 9 27 17 348 418479
Madrid 9 27 18 338 418480
Madrid 9 27 19 342 418481
Madrid 9 27 20 363 418482
Madrid 9 27 21 299 418483
Madrid 9 27 22 249 418484
Madrid 9 27 23 208 418485
Madrid 9 28 0 125 418486
Madrid 9 28 1 84 418487
Madrid 9 28 2 43 418488
Madrid 9 28 3 44 418489
Madrid 9 28 4 45 418490
Madrid 9 28 5 54 418491
Madrid 9 28 6 60 418492
Madrid 9 28 7 197 418493
Madrid 9 28 8 300 418494
Madrid 9 28 9 365 418495
Madrid 9 28 10 265 418496
Madrid 9 28 11 264 418497
Madrid 9 28 12 260 418498
Madrid 9 28 13 317 418499
Madrid 9 28 14 401 418500
Madrid 9 28 15 366 418501
Madrid 9 28 16 366 418502
Madrid 9 28 17 309 418503
Madrid 9 28 18 301 418504
Madrid 9 28 19 297 418505
Madrid 9 28 20 307 418506
Madrid 9 28 21 329 418507
Madrid 9 28 22 307 418508
Madrid 9 28 23 239 418509
Madrid 9 29 0 194 418510
Madrid 9 29 1 139 418511
Madrid 9 29 2 93 418512
Madrid 9 29 3 94 418513
Madrid 9 29 4 74 418514
Madrid 9 29 5 376 418515
Madrid 9 29 6 85 418516
Madrid 9 29 7 194 418517
Madrid 9 29 8 331 418518
Madrid 9 29 9 356 418519
Madrid 9 29 10 277 418520
Madrid 9 29 11 254 418521
Madrid 9 29 12 278 418522
Madrid 9 29 13 266 418523
Madrid 9 29 14 354 418524
Madrid 9 29 15 357 418525
Madrid 9 29 16 389 418526
Madrid 9 29 17 359 418527
Madrid 9 29 18 349 418528
Madrid 9 29 19 403 418529
Madrid 9 29 20 329 418530
Madrid 9 29 21 346 418531
Madrid 9 29 22 362 418532
Madrid 9 29 23 342 418533
Madrid 9 30 0 343 418534
Madrid 9 30 1 248 418535
Madrid 9 30 2 198 418536
Madrid 9 30 3 155 418537
Madrid 9 30 4 130 418538
Madrid 9 30 5 120 418539
Madrid 9 30 6 93 418540
Madrid 9 30 7 66 418541
Madrid 9 30 8 108 418542
Madrid 9 30 9 192 418543
Madrid 9 30 10 249 418544
Madrid 9 30 11 253 418545
Madrid 9 30 12 319 418546
Madrid 9 30 13 318 418547
Madrid 9 30 14 444 418548
Madrid 9 30 15 331 418549
Madrid 9 30 16 268 418550
Madrid 9 30 17 302 418551
Madrid 9 30 18 283 418552
Madrid 9 30 19 342 418553
Madrid 9 30 20 338 418554
Madrid 9 30 21 351 418555
Madrid 9 30 22 375 418556
Madrid 9 30 23 302 418557
