MongoDB shell version: 3.2.18
connecting to: bigdatadb.polito.it/carsharing
2018-02-02T18:19:31.992+0100 W NETWORK  [thread1] SSL peer certificate validation failed: self signed certificate
0 , 0 , 1149
0 , 1 , 646
0 , 2 , 1242
0 , 3 , 574
0 , 4 , 919
0 , 5 , 683
0 , 6 , 629
0 , 7 , 664
0 , 8 , 359
0 , 9 , 485
0 , 10 , 461
0 , 11 , 217
0 , 12 , 245
0 , 13 , 222
0 , 14 , 0
0 , 15 , 112
0 , 16 , 205
0 , 17 , 128
0 , 18 , 57
0 , 19 , 169
0 , 20 , 146
0 , 21 , 79
0 , 22 , 197
1 , 0 , 619
1 , 1 , 151
1 , 2 , 518
1 , 3 , 209
1 , 4 , 285
1 , 5 , 211
1 , 6 , 235
1 , 7 , 288
1 , 8 , 233
1 , 9 , 207
1 , 10 , 149
1 , 11 , 93
1 , 12 , 88
1 , 13 , 76
1 , 14 , 0
1 , 15 , 18
1 , 16 , 45
1 , 17 , 46
1 , 18 , 14
1 , 19 , 67
1 , 20 , 105
1 , 21 , 11
1 , 22 , 140
2 , 0 , 1301
2 , 1 , 522
2 , 2 , 591
2 , 3 , 440
2 , 4 , 780
2 , 5 , 418
2 , 6 , 230
2 , 7 , 220
2 , 8 , 304
2 , 9 , 330
2 , 10 , 315
2 , 11 , 197
2 , 12 , 268
2 , 13 , 128
2 , 14 , 0
2 , 15 , 76
2 , 16 , 67
2 , 17 , 39
2 , 18 , 12
2 , 19 , 31
2 , 20 , 110
2 , 21 , 18
2 , 22 , 148
3 , 0 , 576
3 , 1 , 217
3 , 2 , 495
3 , 3 , 263
3 , 4 , 593
3 , 5 , 299
3 , 6 , 126
3 , 7 , 91
3 , 8 , 159
3 , 9 , 215
3 , 10 , 169
3 , 11 , 121
3 , 12 , 296
3 , 13 , 111
3 , 14 , 1
3 , 15 , 70
3 , 16 , 51
3 , 17 , 18
3 , 18 , 9
3 , 19 , 12
3 , 20 , 28
3 , 21 , 8
3 , 22 , 85
4 , 0 , 960
4 , 1 , 274
4 , 2 , 797
4 , 3 , 543
4 , 4 , 592
4 , 5 , 543
4 , 6 , 450
4 , 7 , 272
4 , 8 , 156
4 , 9 , 180
4 , 10 , 232
4 , 11 , 172
4 , 12 , 323
4 , 13 , 201
4 , 14 , 0
4 , 15 , 148
4 , 16 , 178
4 , 17 , 86
4 , 18 , 37
4 , 19 , 37
4 , 20 , 50
4 , 21 , 20
4 , 22 , 109
5 , 0 , 640
5 , 1 , 196
5 , 2 , 426
5 , 3 , 319
5 , 4 , 556
5 , 5 , 460
5 , 6 , 537
5 , 7 , 384
5 , 8 , 84
5 , 9 , 106
5 , 10 , 157
5 , 11 , 84
5 , 12 , 172
5 , 13 , 260
5 , 14 , 0
5 , 15 , 150
5 , 16 , 250
5 , 17 , 122
5 , 18 , 24
5 , 19 , 41
5 , 20 , 31
5 , 21 , 37
5 , 22 , 96
6 , 0 , 624
6 , 1 , 223
6 , 2 , 203
6 , 3 , 157
6 , 4 , 414
6 , 5 , 473
6 , 6 , 486
6 , 7 , 468
6 , 8 , 88
6 , 9 , 52
6 , 10 , 83
6 , 11 , 36
6 , 12 , 150
6 , 13 , 126
6 , 14 , 1
6 , 15 , 135
6 , 16 , 187
6 , 17 , 227
6 , 18 , 71
6 , 19 , 117
6 , 20 , 59
6 , 21 , 66
6 , 22 , 38
7 , 0 , 681
7 , 1 , 261
7 , 2 , 240
7 , 3 , 94
7 , 4 , 253
7 , 5 , 356
7 , 6 , 461
7 , 7 , 272
7 , 8 , 154
7 , 9 , 59
7 , 10 , 55
7 , 11 , 23
7 , 12 , 64
7 , 13 , 76
7 , 14 , 0
7 , 15 , 67
7 , 16 , 108
7 , 17 , 153
7 , 18 , 44
7 , 19 , 123
7 , 20 , 69
7 , 21 , 75
7 , 22 , 44
8 , 0 , 341
8 , 1 , 253
8 , 2 , 273
8 , 3 , 138
8 , 4 , 130
8 , 5 , 101
8 , 6 , 92
8 , 7 , 141
8 , 8 , 285
8 , 9 , 419
8 , 10 , 100
8 , 11 , 197
8 , 12 , 65
8 , 13 , 44
8 , 14 , 0
8 , 15 , 7
8 , 16 , 36
8 , 17 , 24
8 , 18 , 3
8 , 19 , 25
8 , 20 , 67
8 , 21 , 26
8 , 22 , 232
9 , 0 , 464
9 , 1 , 248
9 , 2 , 349
9 , 3 , 178
9 , 4 , 212
9 , 5 , 117
9 , 6 , 99
9 , 7 , 84
9 , 8 , 336
9 , 9 , 432
9 , 10 , 171
9 , 11 , 174
9 , 12 , 89
9 , 13 , 76
9 , 14 , 1
9 , 15 , 30
9 , 16 , 34
9 , 17 , 27
9 , 18 , 8
9 , 19 , 21
9 , 20 , 87
9 , 21 , 9
9 , 22 , 322
10 , 0 , 413
10 , 1 , 161
10 , 2 , 308
10 , 3 , 150
10 , 4 , 276
10 , 5 , 138
10 , 6 , 73
10 , 7 , 52
10 , 8 , 134
10 , 9 , 201
10 , 10 , 96
10 , 11 , 112
10 , 12 , 105
10 , 13 , 72
10 , 14 , 1
10 , 15 , 43
10 , 16 , 29
10 , 17 , 17
10 , 18 , 5
10 , 19 , 7
10 , 20 , 22
10 , 21 , 13
10 , 22 , 88
11 , 0 , 261
11 , 1 , 105
11 , 2 , 199
11 , 3 , 126
11 , 4 , 149
11 , 5 , 95
11 , 6 , 47
11 , 7 , 35
11 , 8 , 160
11 , 9 , 197
11 , 10 , 104
11 , 11 , 109
11 , 12 , 98
11 , 13 , 64
11 , 14 , 0
11 , 15 , 35
11 , 16 , 19
11 , 17 , 9
11 , 18 , 4
11 , 19 , 8
11 , 20 , 24
11 , 21 , 9
11 , 22 , 143
12 , 0 , 271
12 , 1 , 86
12 , 2 , 219
12 , 3 , 257
12 , 4 , 302
12 , 5 , 221
12 , 6 , 135
12 , 7 , 63
12 , 8 , 74
12 , 9 , 93
12 , 10 , 119
12 , 11 , 136
12 , 12 , 233
12 , 13 , 185
12 , 14 , 0
12 , 15 , 77
12 , 16 , 51
12 , 17 , 45
12 , 18 , 7
12 , 19 , 4
12 , 20 , 14
12 , 21 , 11
12 , 22 , 81
13 , 0 , 239
13 , 1 , 67
13 , 2 , 162
13 , 3 , 142
13 , 4 , 209
13 , 5 , 239
13 , 6 , 147
13 , 7 , 96
13 , 8 , 78
13 , 9 , 53
13 , 10 , 64
13 , 11 , 71
13 , 12 , 162
13 , 13 , 161
13 , 14 , 1
13 , 15 , 69
13 , 16 , 58
13 , 17 , 32
13 , 18 , 9
13 , 19 , 10
13 , 20 , 19
13 , 21 , 13
13 , 22 , 65
14 , 0 , 0
14 , 1 , 0
14 , 2 , 0
14 , 3 , 0
14 , 4 , 2
14 , 5 , 2
14 , 6 , 0
14 , 7 , 0
14 , 8 , 0
14 , 9 , 0
14 , 10 , 0
14 , 11 , 0
14 , 12 , 0
14 , 13 , 0
14 , 14 , 0
14 , 15 , 0
14 , 16 , 1
14 , 17 , 1
14 , 18 , 1
14 , 19 , 0
14 , 20 , 0
14 , 21 , 0
14 , 22 , 0
15 , 0 , 105
15 , 1 , 19
15 , 2 , 55
15 , 3 , 68
15 , 4 , 123
15 , 5 , 154
15 , 6 , 139
15 , 7 , 95
15 , 8 , 13
15 , 9 , 25
15 , 10 , 32
15 , 11 , 31
15 , 12 , 61
15 , 13 , 77
15 , 14 , 0
15 , 15 , 29
15 , 16 , 100
15 , 17 , 69
15 , 18 , 10
15 , 19 , 9
15 , 20 , 3
15 , 21 , 44
15 , 22 , 21
16 , 0 , 229
16 , 1 , 38
16 , 2 , 63
16 , 3 , 53
16 , 4 , 141
16 , 5 , 233
16 , 6 , 191
16 , 7 , 103
16 , 8 , 30
16 , 9 , 20
16 , 10 , 38
16 , 11 , 18
16 , 12 , 46
16 , 13 , 80
16 , 14 , 1
16 , 15 , 114
16 , 16 , 156
16 , 17 , 123
16 , 18 , 67
16 , 19 , 20
16 , 20 , 6
16 , 21 , 33
16 , 22 , 28
17 , 0 , 123
17 , 1 , 45
17 , 2 , 40
17 , 3 , 26
17 , 4 , 120
17 , 5 , 144
17 , 6 , 162
17 , 7 , 174
17 , 8 , 30
17 , 9 , 26
17 , 10 , 11
17 , 11 , 7
17 , 12 , 28
17 , 13 , 39
17 , 14 , 0
17 , 15 , 53
17 , 16 , 102
17 , 17 , 77
17 , 18 , 62
17 , 19 , 34
17 , 20 , 8
17 , 21 , 46
17 , 22 , 17
18 , 0 , 51
18 , 1 , 19
18 , 2 , 12
18 , 3 , 14
18 , 4 , 33
18 , 5 , 33
18 , 6 , 63
18 , 7 , 47
18 , 8 , 8
18 , 9 , 3
18 , 10 , 6
18 , 11 , 1
18 , 12 , 10
18 , 13 , 4
18 , 14 , 0
18 , 15 , 24
18 , 16 , 73
18 , 17 , 53
18 , 18 , 0
18 , 19 , 9
18 , 20 , 3
18 , 21 , 17
18 , 22 , 1
19 , 0 , 142
19 , 1 , 67
19 , 2 , 30
19 , 3 , 22
19 , 4 , 38
19 , 5 , 54
19 , 6 , 96
19 , 7 , 99
19 , 8 , 26
19 , 9 , 23
19 , 10 , 9
19 , 11 , 4
19 , 12 , 9
19 , 13 , 7
19 , 14 , 0
19 , 15 , 11
19 , 16 , 7
19 , 17 , 41
19 , 18 , 4
19 , 19 , 25
19 , 20 , 13
19 , 21 , 20
19 , 22 , 9
20 , 0 , 135
20 , 1 , 105
20 , 2 , 96
